"name","cycle_no","ccl"
"customer_15",27746,0.206440677966102
"customer_15",28624,0.206440677966102
"customer_15",27544,0.206440677966102
"customer_15",27608,0.206440677966102
"customer_15",27664,0.206440677966102
"customer_15",27728,0.206440677966102
"customer_15",28796,0.206440677966102
"customer_15",28798,0.206440677966102
"customer_15",28870,0.206440677966102
"customer_03",3090,0.205230769230769
"customer_03",3718,0.205230769230769
"customer_03",3736,0.205230769230769
"customer_03",3752,0.205230769230769
"customer_03",4632,0.205230769230769
"customer_14",18852,0.205
"customer_14",27162,0.205
"customer_15",28318,0.204802259887006
"customer_15",28330,0.204802259887006
"customer_15",28382,0.204802259887006
"customer_15",28410,0.204802259887006
"customer_19",34090,0.203076923076923
"customer_19",34112,0.203076923076923
"customer_19",34564,0.203076923076923
"customer_19",34602,0.203076923076923
"customer_19",34612,0.203076923076923
"customer_19",34618,0.203076923076923
"customer_19",34636,0.203076923076923
"customer_19",34638,0.203076923076923
"customer_19",34692,0.203076923076923
"customer_19",34694,0.203076923076923
"customer_03",4616,0.202871794871795
"customer_03",4962,0.202871794871795
"customer_03",5406,0.202871794871795
"customer_15",28822,0.201525423728814
"customer_15",28828,0.201525423728814
"customer_02",1610,0.201384615384615
"customer_02",1622,0.201384615384615
"customer_02",1770,0.201384615384615
"customer_02",1798,0.201384615384615
"customer_03",2566,0.20051282051282
"customer_03",2766,0.20051282051282
"customer_03",3642,0.20051282051282
"customer_03",3938,0.20051282051282
"customer_03",4602,0.20051282051282
"customer_05",5776,0.2
"customer_05",5868,0.2
"customer_05",5870,0.2
"customer_05",5872,0.2
"customer_05",5878,0.2
"customer_05",5918,0.2
"customer_05",5936,0.2
"customer_05",5944,0.2
"customer_05",5950,0.2
"customer_05",5958,0.2
"customer_05",5960,0.2
"customer_05",5972,0.2
"customer_05",5978,0.2
"customer_05",5986,0.2
"customer_05",5990,0.2
"customer_05",5996,0.2
"customer_05",5998,0.2
"customer_05",6094,0.2
"customer_05",6096,0.2
"customer_05",6114,0.2
"customer_11",10198,0.2
"customer_11",10202,0.2
"customer_11",10206,0.2
"customer_11",10252,0.2
"customer_11",10268,0.2
"customer_11",10382,0.2
"customer_11",10402,0.2
"customer_11",10474,0.2
"customer_11",10558,0.2
"customer_11",10656,0.2
"customer_11",10672,0.2
"customer_11",10900,0.2
"customer_11",10906,0.2
"customer_11",10914,0.2
"customer_11",10926,0.2
"customer_11",11002,0.2
"customer_11",11220,0.2
"customer_11",11266,0.2
"customer_14",18874,0.2
"customer_14",18878,0.2
"customer_14",19160,0.2
"customer_14",19174,0.2
"customer_14",19974,0.2
"customer_14",19978,0.2
"customer_14",19980,0.2
"customer_14",20074,0.2
"customer_14",20078,0.2
"customer_14",20080,0.2
"customer_14",20188,0.2
"customer_14",20194,0.2
"customer_14",20196,0.2
"customer_14",20200,0.2
"customer_14",20822,0.2
"customer_14",20830,0.2
"customer_14",20942,0.2
"customer_14",20956,0.2
"customer_14",21192,0.2
"customer_14",21204,0.2
"customer_14",21210,0.2
"customer_14",21216,0.2
"customer_14",21300,0.2
"customer_14",21304,0.2
"customer_14",21424,0.2
"customer_14",21432,0.2
"customer_14",21506,0.2
"customer_14",21508,0.2
"customer_14",21528,0.2
"customer_14",21636,0.2
"customer_14",21638,0.2
"customer_14",21640,0.2
"customer_14",21642,0.2
"customer_14",21744,0.2
"customer_14",21750,0.2
"customer_14",21752,0.2
"customer_14",21764,0.2
"customer_14",22084,0.2
"customer_14",22094,0.2
"customer_14",22096,0.2
"customer_14",22196,0.2
"customer_14",22202,0.2
"customer_14",22212,0.2
"customer_14",22682,0.2
"customer_14",23120,0.2
"customer_14",23124,0.2
"customer_14",23136,0.2
"customer_14",23234,0.2
"customer_14",23238,0.2
"customer_14",23242,0.2
"customer_14",23244,0.2
"customer_14",23246,0.2
"customer_14",23248,0.2
"customer_14",23260,0.2
"customer_14",23264,0.2
"customer_14",23366,0.2
"customer_14",23376,0.2
"customer_14",23588,0.2
"customer_14",23590,0.2
"customer_14",23592,0.2
"customer_14",23720,0.2
"customer_14",23722,0.2
"customer_14",24096,0.2
"customer_14",24854,0.2
"customer_14",25616,0.2
"customer_14",25694,0.2
"customer_14",25698,0.2
"customer_14",26418,0.2
"customer_14",26632,0.2
"customer_14",26634,0.2
"customer_14",27194,0.2
"customer_14",27196,0.2
"customer_15",28310,0.199887005649718
"customer_15",28074,0.199887005649717
"customer_16",29218,0.199157894736842
"customer_03",1866,0.198153846153846
"customer_03",2908,0.198153846153846
"customer_03",3026,0.198153846153846
"customer_03",3408,0.198153846153846
"customer_03",3992,0.198153846153846
"customer_03",4462,0.198153846153846
"customer_13",14244,0.198
"customer_13",14248,0.198
"customer_13",14250,0.198
"customer_13",14252,0.198
"customer_13",14254,0.198
"customer_13",14256,0.198
"customer_13",14260,0.198
"customer_13",14262,0.198
"customer_13",14264,0.198
"customer_13",14272,0.198
"customer_13",14274,0.198
"customer_13",14276,0.198
"customer_13",14280,0.198
"customer_13",14284,0.198
"customer_13",14298,0.198
"customer_13",14300,0.198
"customer_13",14308,0.198
"customer_13",14310,0.198
"customer_13",14314,0.198
"customer_13",14320,0.198
"customer_13",14322,0.198
"customer_13",14328,0.198
"customer_13",14340,0.198
"customer_13",14344,0.198
"customer_13",14346,0.198
"customer_13",14352,0.198
"customer_13",14354,0.198
"customer_13",14358,0.198
"customer_13",14362,0.198
"customer_13",14364,0.198
"customer_13",14366,0.198
"customer_13",14368,0.198
"customer_13",14370,0.198
"customer_13",14372,0.198
"customer_13",14374,0.198
"customer_13",14378,0.198
"customer_13",14384,0.198
"customer_13",14394,0.198
"customer_13",14402,0.198
"customer_13",14408,0.198
"customer_13",14418,0.198
"customer_13",14420,0.198
"customer_13",14422,0.198
"customer_13",14424,0.198
"customer_13",14436,0.198
"customer_13",14438,0.198
"customer_13",14440,0.198
"customer_13",14442,0.198
"customer_13",14450,0.198
"customer_13",14456,0.198
"customer_13",14460,0.198
"customer_13",14464,0.198
"customer_13",14468,0.198
"customer_13",14470,0.198
"customer_13",14474,0.198
"customer_13",14476,0.198
"customer_13",14478,0.198
"customer_13",14482,0.198
"customer_13",14484,0.198
"customer_13",14488,0.198
"customer_13",14496,0.198
"customer_13",14504,0.198
"customer_13",14506,0.198
"customer_13",14508,0.198
"customer_13",14510,0.198
"customer_13",14514,0.198
"customer_13",14516,0.198
"customer_13",14518,0.198
"customer_13",14520,0.198
"customer_13",14522,0.198
"customer_13",14524,0.198
"customer_13",14526,0.198
"customer_13",14528,0.198
"customer_13",14532,0.198
"customer_13",14534,0.198
"customer_13",14536,0.198
"customer_13",14538,0.198
"customer_13",14544,0.198
"customer_13",14546,0.198
"customer_13",14562,0.198
"customer_13",14564,0.198
"customer_13",14568,0.198
"customer_13",14596,0.198
"customer_13",14598,0.198
"customer_13",14600,0.198
"customer_13",14602,0.198
"customer_13",14604,0.198
"customer_13",14606,0.198
"customer_13",14608,0.198
"customer_13",14610,0.198
"customer_13",14614,0.198
"customer_13",14618,0.198
"customer_13",14620,0.198
"customer_13",14622,0.198
"customer_13",14626,0.198
"customer_13",14630,0.198
"customer_13",14632,0.198
"customer_13",14654,0.198
"customer_13",14656,0.198
"customer_13",14658,0.198
"customer_13",14660,0.198
"customer_13",14662,0.198
"customer_13",14666,0.198
"customer_13",14670,0.198
"customer_13",14672,0.198
"customer_13",14676,0.198
"customer_13",14678,0.198
"customer_13",14680,0.198
"customer_13",14682,0.198
"customer_13",14684,0.198
"customer_13",14686,0.198
"customer_13",14688,0.198
"customer_13",14712,0.198
"customer_13",14734,0.198
"customer_13",14736,0.198
"customer_13",14738,0.198
"customer_13",14740,0.198
"customer_13",14744,0.198
"customer_13",14746,0.198
"customer_13",14750,0.198
"customer_13",14752,0.198
"customer_13",14758,0.198
"customer_13",14760,0.198
"customer_13",14762,0.198
"customer_13",14764,0.198
"customer_13",14766,0.198
"customer_13",14770,0.198
"customer_13",14772,0.198
"customer_13",14774,0.198
"customer_13",14784,0.198
"customer_13",14786,0.198
"customer_13",14800,0.198
"customer_13",14802,0.198
"customer_13",14806,0.198
"customer_13",14810,0.198
"customer_13",14820,0.198
"customer_13",14822,0.198
"customer_13",14824,0.198
"customer_13",14834,0.198
"customer_13",14836,0.198
"customer_13",14840,0.198
"customer_13",14842,0.198
"customer_13",14852,0.198
"customer_13",14854,0.198
"customer_13",14856,0.198
"customer_13",14858,0.198
"customer_13",14860,0.198
"customer_13",14866,0.198
"customer_13",14874,0.198
"customer_13",14876,0.198
"customer_13",14888,0.198
"customer_13",14890,0.198
"customer_13",14898,0.198
"customer_13",14902,0.198
"customer_13",14904,0.198
"customer_13",14906,0.198
"customer_13",14908,0.198
"customer_13",14910,0.198
"customer_13",14912,0.198
"customer_13",14914,0.198
"customer_13",14916,0.198
"customer_13",14920,0.198
"customer_13",14922,0.198
"customer_13",14924,0.198
"customer_13",14926,0.198
"customer_13",14928,0.198
"customer_13",14930,0.198
"customer_13",14938,0.198
"customer_13",14940,0.198
"customer_13",14944,0.198
"customer_13",14946,0.198
"customer_13",14956,0.198
"customer_13",14958,0.198
"customer_13",14960,0.198
"customer_13",14962,0.198
"customer_13",14966,0.198
"customer_13",14970,0.198
"customer_13",14972,0.198
"customer_13",14976,0.198
"customer_13",14980,0.198
"customer_13",14984,0.198
"customer_13",14986,0.198
"customer_13",14988,0.198
"customer_13",14998,0.198
"customer_13",15004,0.198
"customer_13",15006,0.198
"customer_13",15008,0.198
"customer_13",15012,0.198
"customer_13",15014,0.198
"customer_13",15016,0.198
"customer_13",15018,0.198
"customer_13",15022,0.198
"customer_13",15030,0.198
"customer_13",15036,0.198
"customer_13",15038,0.198
"customer_13",15040,0.198
"customer_13",15042,0.198
"customer_13",15044,0.198
"customer_13",15046,0.198
"customer_13",15048,0.198
"customer_13",15050,0.198
"customer_13",15052,0.198
"customer_13",15054,0.198
"customer_13",15058,0.198
"customer_13",15084,0.198
"customer_13",15096,0.198
"customer_13",15098,0.198
"customer_13",15100,0.198
"customer_13",15102,0.198
"customer_13",15104,0.198
"customer_13",15106,0.198
"customer_13",15108,0.198
"customer_13",15114,0.198
"customer_13",15116,0.198
"customer_13",15118,0.198
"customer_13",15120,0.198
"customer_13",15122,0.198
"customer_13",15124,0.198
"customer_13",15128,0.198
"customer_13",15130,0.198
"customer_13",15132,0.198
"customer_13",15134,0.198
"customer_13",15176,0.198
"customer_13",15178,0.198
"customer_13",15182,0.198
"customer_13",15184,0.198
"customer_13",15186,0.198
"customer_13",15188,0.198
"customer_13",15190,0.198
"customer_13",15196,0.198
"customer_13",15200,0.198
"customer_13",15204,0.198
"customer_13",15212,0.198
"customer_13",15214,0.198
"customer_13",15216,0.198
"customer_13",15218,0.198
"customer_13",15222,0.198
"customer_13",15238,0.198
"customer_13",15240,0.198
"customer_13",15242,0.198
"customer_13",15244,0.198
"customer_13",15246,0.198
"customer_13",15248,0.198
"customer_13",15250,0.198
"customer_13",15252,0.198
"customer_13",15270,0.198
"customer_13",15272,0.198
"customer_13",15274,0.198
"customer_13",15278,0.198
"customer_13",15306,0.198
"customer_13",15308,0.198
"customer_13",15310,0.198
"customer_13",15312,0.198
"customer_13",15320,0.198
"customer_13",15326,0.198
"customer_13",15328,0.198
"customer_13",15330,0.198
"customer_13",15332,0.198
"customer_13",15334,0.198
"customer_13",15340,0.198
"customer_13",15352,0.198
"customer_13",15362,0.198
"customer_13",15364,0.198
"customer_13",15366,0.198
"customer_13",15370,0.198
"customer_13",15374,0.198
"customer_13",15376,0.198
"customer_13",15382,0.198
"customer_13",15394,0.198
"customer_13",15398,0.198
"customer_13",15400,0.198
"customer_13",15404,0.198
"customer_13",15408,0.198
"customer_13",15412,0.198
"customer_13",15418,0.198
"customer_13",15432,0.198
"customer_13",15434,0.198
"customer_13",15436,0.198
"customer_13",15440,0.198
"customer_13",15442,0.198
"customer_13",15444,0.198
"customer_13",15446,0.198
"customer_13",15448,0.198
"customer_13",15450,0.198
"customer_13",15454,0.198
"customer_13",15456,0.198
"customer_13",15462,0.198
"customer_13",15466,0.198
"customer_13",15470,0.198
"customer_13",15472,0.198
"customer_13",15478,0.198
"customer_13",15480,0.198
"customer_13",15482,0.198
"customer_13",15484,0.198
"customer_13",15486,0.198
"customer_13",15520,0.198
"customer_13",15522,0.198
"customer_13",15524,0.198
"customer_13",15526,0.198
"customer_13",15528,0.198
"customer_13",15530,0.198
"customer_13",15534,0.198
"customer_13",15536,0.198
"customer_13",15540,0.198
"customer_13",15542,0.198
"customer_13",15544,0.198
"customer_13",15546,0.198
"customer_13",15550,0.198
"customer_13",15554,0.198
"customer_13",15562,0.198
"customer_13",15564,0.198
"customer_13",15566,0.198
"customer_13",15570,0.198
"customer_13",15572,0.198
"customer_13",15576,0.198
"customer_13",15580,0.198
"customer_13",15584,0.198
"customer_13",15596,0.198
"customer_13",15604,0.198
"customer_13",15614,0.198
"customer_13",15616,0.198
"customer_13",15624,0.198
"customer_13",15628,0.198
"customer_13",15630,0.198
"customer_13",15632,0.198
"customer_13",15634,0.198
"customer_13",15640,0.198
"customer_13",15642,0.198
"customer_13",15648,0.198
"customer_13",15654,0.198
"customer_13",15656,0.198
"customer_13",15662,0.198
"customer_13",15664,0.198
"customer_13",15666,0.198
"customer_13",15668,0.198
"customer_13",15670,0.198
"customer_13",15672,0.198
"customer_13",15674,0.198
"customer_13",15676,0.198
"customer_13",15678,0.198
"customer_13",15680,0.198
"customer_13",15700,0.198
"customer_13",15702,0.198
"customer_13",15704,0.198
"customer_13",15706,0.198
"customer_13",15708,0.198
"customer_13",15718,0.198
"customer_13",15720,0.198
"customer_13",15722,0.198
"customer_13",15724,0.198
"customer_13",15726,0.198
"customer_13",15730,0.198
"customer_13",15736,0.198
"customer_13",15738,0.198
"customer_13",15740,0.198
"customer_13",15760,0.198
"customer_13",15762,0.198
"customer_13",15764,0.198
"customer_13",15766,0.198
"customer_13",15768,0.198
"customer_13",15770,0.198
"customer_13",15772,0.198
"customer_13",15774,0.198
"customer_13",15778,0.198
"customer_13",15784,0.198
"customer_13",15790,0.198
"customer_13",15806,0.198
"customer_13",15812,0.198
"customer_13",15818,0.198
"customer_13",15820,0.198
"customer_13",15824,0.198
"customer_13",15828,0.198
"customer_13",15830,0.198
"customer_13",15832,0.198
"customer_13",15838,0.198
"customer_13",15840,0.198
"customer_13",15842,0.198
"customer_13",15844,0.198
"customer_13",15850,0.198
"customer_13",15866,0.198
"customer_13",15880,0.198
"customer_13",15882,0.198
"customer_13",15888,0.198
"customer_13",15890,0.198
"customer_13",15898,0.198
"customer_13",15904,0.198
"customer_13",15912,0.198
"customer_13",15916,0.198
"customer_13",15918,0.198
"customer_13",15920,0.198
"customer_13",15922,0.198
"customer_13",15926,0.198
"customer_13",15932,0.198
"customer_13",15946,0.198
"customer_13",15950,0.198
"customer_13",15956,0.198
"customer_13",15958,0.198
"customer_13",15960,0.198
"customer_13",15962,0.198
"customer_13",15964,0.198
"customer_13",15966,0.198
"customer_13",15968,0.198
"customer_13",15970,0.198
"customer_13",15974,0.198
"customer_13",15976,0.198
"customer_13",15978,0.198
"customer_13",15980,0.198
"customer_13",15982,0.198
"customer_13",15984,0.198
"customer_13",15986,0.198
"customer_13",15988,0.198
"customer_13",15990,0.198
"customer_13",15994,0.198
"customer_13",15996,0.198
"customer_13",15998,0.198
"customer_13",16000,0.198
"customer_13",16002,0.198
"customer_13",16006,0.198
"customer_13",16008,0.198
"customer_13",16010,0.198
"customer_13",16012,0.198
"customer_13",16014,0.198
"customer_13",16018,0.198
"customer_13",16024,0.198
"customer_13",16034,0.198
"customer_13",16038,0.198
"customer_13",16040,0.198
"customer_13",16042,0.198
"customer_13",16050,0.198
"customer_13",16052,0.198
"customer_13",16054,0.198
"customer_13",16060,0.198
"customer_13",16062,0.198
"customer_13",16070,0.198
"customer_13",16072,0.198
"customer_13",16074,0.198
"customer_13",16076,0.198
"customer_13",16078,0.198
"customer_13",16080,0.198
"customer_13",16082,0.198
"customer_13",16086,0.198
"customer_13",16088,0.198
"customer_13",16090,0.198
"customer_13",16092,0.198
"customer_13",16094,0.198
"customer_13",16098,0.198
"customer_13",16100,0.198
"customer_13",16104,0.198
"customer_13",16120,0.198
"customer_13",16128,0.198
"customer_13",16130,0.198
"customer_13",16132,0.198
"customer_13",16134,0.198
"customer_13",16138,0.198
"customer_13",16140,0.198
"customer_13",16142,0.198
"customer_13",16150,0.198
"customer_13",16154,0.198
"customer_13",16156,0.198
"customer_13",16170,0.198
"customer_13",16172,0.198
"customer_13",16174,0.198
"customer_13",16176,0.198
"customer_13",16178,0.198
"customer_13",16180,0.198
"customer_13",16182,0.198
"customer_13",16192,0.198
"customer_13",16194,0.198
"customer_13",16196,0.198
"customer_13",16198,0.198
"customer_13",16206,0.198
"customer_13",16208,0.198
"customer_13",16212,0.198
"customer_13",16224,0.198
"customer_13",16242,0.198
"customer_13",16244,0.198
"customer_13",16248,0.198
"customer_13",16250,0.198
"customer_13",16252,0.198
"customer_13",16254,0.198
"customer_13",16256,0.198
"customer_13",16258,0.198
"customer_13",16264,0.198
"customer_13",16268,0.198
"customer_13",16270,0.198
"customer_13",16304,0.198
"customer_13",16316,0.198
"customer_13",16320,0.198
"customer_13",16322,0.198
"customer_13",16326,0.198
"customer_13",16328,0.198
"customer_13",16332,0.198
"customer_13",16334,0.198
"customer_13",16336,0.198
"customer_13",16340,0.198
"customer_13",16342,0.198
"customer_13",16344,0.198
"customer_13",16348,0.198
"customer_13",16352,0.198
"customer_13",16354,0.198
"customer_13",16356,0.198
"customer_13",16358,0.198
"customer_13",16362,0.198
"customer_13",16364,0.198
"customer_13",16374,0.198
"customer_13",16388,0.198
"customer_13",16390,0.198
"customer_13",16392,0.198
"customer_13",16394,0.198
"customer_13",16396,0.198
"customer_13",16398,0.198
"customer_13",16402,0.198
"customer_13",16404,0.198
"customer_13",16408,0.198
"customer_13",16412,0.198
"customer_13",16416,0.198
"customer_13",16418,0.198
"customer_13",16424,0.198
"customer_13",16454,0.198
"customer_13",16460,0.198
"customer_13",16470,0.198
"customer_13",16484,0.198
"customer_13",16486,0.198
"customer_13",16492,0.198
"customer_13",16518,0.198
"customer_13",16520,0.198
"customer_13",16524,0.198
"customer_13",16526,0.198
"customer_13",16528,0.198
"customer_13",16530,0.198
"customer_13",16532,0.198
"customer_13",16534,0.198
"customer_13",16542,0.198
"customer_13",16544,0.198
"customer_13",16546,0.198
"customer_13",16550,0.198
"customer_13",16556,0.198
"customer_13",16558,0.198
"customer_13",16560,0.198
"customer_13",16566,0.198
"customer_13",16582,0.198
"customer_13",16598,0.198
"customer_13",16600,0.198
"customer_13",16602,0.198
"customer_13",16604,0.198
"customer_13",16606,0.198
"customer_13",16610,0.198
"customer_13",16612,0.198
"customer_13",16614,0.198
"customer_13",16618,0.198
"customer_13",16622,0.198
"customer_13",16624,0.198
"customer_13",16626,0.198
"customer_13",16628,0.198
"customer_13",16630,0.198
"customer_13",16652,0.198
"customer_13",16660,0.198
"customer_13",16664,0.198
"customer_13",16666,0.198
"customer_13",16668,0.198
"customer_13",16674,0.198
"customer_13",16676,0.198
"customer_13",16678,0.198
"customer_13",16680,0.198
"customer_13",16692,0.198
"customer_13",16698,0.198
"customer_13",16700,0.198
"customer_13",16702,0.198
"customer_13",16704,0.198
"customer_13",16706,0.198
"customer_13",16708,0.198
"customer_13",16714,0.198
"customer_13",16716,0.198
"customer_13",16720,0.198
"customer_13",16722,0.198
"customer_13",16724,0.198
"customer_13",16732,0.198
"customer_13",16734,0.198
"customer_13",16742,0.198
"customer_13",16774,0.198
"customer_13",16778,0.198
"customer_13",16780,0.198
"customer_13",16782,0.198
"customer_13",16784,0.198
"customer_13",16786,0.198
"customer_13",16788,0.198
"customer_13",16790,0.198
"customer_13",16792,0.198
"customer_13",16796,0.198
"customer_13",16798,0.198
"customer_13",16802,0.198
"customer_13",16804,0.198
"customer_13",16806,0.198
"customer_13",16810,0.198
"customer_13",16812,0.198
"customer_13",16820,0.198
"customer_13",16822,0.198
"customer_13",16824,0.198
"customer_13",16826,0.198
"customer_13",16828,0.198
"customer_13",16832,0.198
"customer_13",16842,0.198
"customer_13",16858,0.198
"customer_13",16860,0.198
"customer_13",16862,0.198
"customer_13",16864,0.198
"customer_13",16866,0.198
"customer_13",16868,0.198
"customer_13",16872,0.198
"customer_13",16874,0.198
"customer_13",16876,0.198
"customer_13",16878,0.198
"customer_13",16880,0.198
"customer_13",16882,0.198
"customer_13",16890,0.198
"customer_13",16894,0.198
"customer_13",16898,0.198
"customer_13",16900,0.198
"customer_13",16902,0.198
"customer_13",16906,0.198
"customer_13",16908,0.198
"customer_13",16910,0.198
"customer_13",16912,0.198
"customer_13",16918,0.198
"customer_13",16940,0.198
"customer_13",16942,0.198
"customer_13",16944,0.198
"customer_13",16946,0.198
"customer_13",16948,0.198
"customer_13",16950,0.198
"customer_13",16954,0.198
"customer_13",16960,0.198
"customer_13",16962,0.198
"customer_13",16964,0.198
"customer_13",16980,0.198
"customer_13",16982,0.198
"customer_13",16984,0.198
"customer_13",16986,0.198
"customer_13",16990,0.198
"customer_13",17012,0.198
"customer_13",17016,0.198
"customer_13",17022,0.198
"customer_13",17026,0.198
"customer_13",17032,0.198
"customer_13",17034,0.198
"customer_13",17042,0.198
"customer_13",17046,0.198
"customer_13",17048,0.198
"customer_13",17052,0.198
"customer_13",17054,0.198
"customer_13",17058,0.198
"customer_13",17060,0.198
"customer_13",17064,0.198
"customer_13",17066,0.198
"customer_13",17068,0.198
"customer_13",17070,0.198
"customer_13",17074,0.198
"customer_13",17076,0.198
"customer_13",17080,0.198
"customer_13",17082,0.198
"customer_13",17084,0.198
"customer_13",17086,0.198
"customer_13",17090,0.198
"customer_13",17092,0.198
"customer_13",17094,0.198
"customer_13",17096,0.198
"customer_13",17098,0.198
"customer_13",17100,0.198
"customer_13",17102,0.198
"customer_13",17104,0.198
"customer_13",17106,0.198
"customer_13",17110,0.198
"customer_13",17114,0.198
"customer_13",17116,0.198
"customer_13",17128,0.198
"customer_13",17130,0.198
"customer_13",17134,0.198
"customer_13",17136,0.198
"customer_13",17140,0.198
"customer_13",17146,0.198
"customer_13",17148,0.198
"customer_13",17150,0.198
"customer_13",17152,0.198
"customer_13",17154,0.198
"customer_13",17156,0.198
"customer_13",17158,0.198
"customer_13",17160,0.198
"customer_13",17164,0.198
"customer_13",17166,0.198
"customer_13",17168,0.198
"customer_13",17170,0.198
"customer_13",17172,0.198
"customer_13",17174,0.198
"customer_13",17178,0.198
"customer_13",17180,0.198
"customer_13",17182,0.198
"customer_13",17184,0.198
"customer_13",17188,0.198
"customer_13",17190,0.198
"customer_13",17192,0.198
"customer_13",17196,0.198
"customer_13",17198,0.198
"customer_13",17202,0.198
"customer_13",17206,0.198
"customer_13",17208,0.198
"customer_13",17214,0.198
"customer_13",17216,0.198
"customer_13",17218,0.198
"customer_13",17226,0.198
"customer_13",17232,0.198
"customer_13",17234,0.198
"customer_13",17240,0.198
"customer_13",17242,0.198
"customer_13",17250,0.198
"customer_13",17260,0.198
"customer_13",17262,0.198
"customer_13",17266,0.198
"customer_13",17282,0.198
"customer_13",17284,0.198
"customer_13",17288,0.198
"customer_13",17290,0.198
"customer_13",17292,0.198
"customer_13",17294,0.198
"customer_13",17298,0.198
"customer_13",17300,0.198
"customer_13",17302,0.198
"customer_13",17304,0.198
"customer_13",17306,0.198
"customer_13",17308,0.198
"customer_13",17314,0.198
"customer_13",17316,0.198
"customer_13",17322,0.198
"customer_13",17326,0.198
"customer_13",17330,0.198
"customer_13",17332,0.198
"customer_13",17334,0.198
"customer_13",17336,0.198
"customer_13",17338,0.198
"customer_13",17342,0.198
"customer_13",17344,0.198
"customer_13",17348,0.198
"customer_13",17356,0.198
"customer_13",17358,0.198
"customer_13",17360,0.198
"customer_13",17364,0.198
"customer_13",17366,0.198
"customer_13",17368,0.198
"customer_13",17370,0.198
"customer_13",17372,0.198
"customer_13",17380,0.198
"customer_13",17382,0.198
"customer_13",17386,0.198
"customer_13",17388,0.198
"customer_13",17390,0.198
"customer_13",17392,0.198
"customer_13",17394,0.198
"customer_13",17398,0.198
"customer_13",17400,0.198
"customer_13",17404,0.198
"customer_13",17406,0.198
"customer_13",17410,0.198
"customer_13",17412,0.198
"customer_13",17414,0.198
"customer_13",17416,0.198
"customer_13",17418,0.198
"customer_13",17422,0.198
"customer_13",17436,0.198
"customer_13",17438,0.198
"customer_13",17440,0.198
"customer_13",17442,0.198
"customer_13",17444,0.198
"customer_13",17446,0.198
"customer_13",17450,0.198
"customer_13",17452,0.198
"customer_13",17454,0.198
"customer_13",17456,0.198
"customer_13",17458,0.198
"customer_13",17460,0.198
"customer_13",17462,0.198
"customer_13",17464,0.198
"customer_13",17466,0.198
"customer_13",17468,0.198
"customer_13",17470,0.198
"customer_13",17472,0.198
"customer_13",17474,0.198
"customer_13",17476,0.198
"customer_13",17480,0.198
"customer_13",17482,0.198
"customer_13",17486,0.198
"customer_13",17488,0.198
"customer_13",17490,0.198
"customer_13",17492,0.198
"customer_13",17500,0.198
"customer_13",17502,0.198
"customer_13",17520,0.198
"customer_13",17530,0.198
"customer_13",17534,0.198
"customer_13",17536,0.198
"customer_13",17540,0.198
"customer_13",17542,0.198
"customer_13",17544,0.198
"customer_13",17548,0.198
"customer_13",17550,0.198
"customer_13",17552,0.198
"customer_13",17558,0.198
"customer_13",17560,0.198
"customer_13",17562,0.198
"customer_13",17564,0.198
"customer_13",17566,0.198
"customer_13",17568,0.198
"customer_13",17570,0.198
"customer_13",17574,0.198
"customer_13",17576,0.198
"customer_13",17578,0.198
"customer_13",17580,0.198
"customer_13",17582,0.198
"customer_13",17584,0.198
"customer_13",17588,0.198
"customer_13",17590,0.198
"customer_13",17592,0.198
"customer_13",17594,0.198
"customer_13",17596,0.198
"customer_13",17598,0.198
"customer_13",17602,0.198
"customer_13",17604,0.198
"customer_13",17608,0.198
"customer_13",17610,0.198
"customer_13",17612,0.198
"customer_13",17614,0.198
"customer_13",17626,0.198
"customer_13",17628,0.198
"customer_13",17634,0.198
"customer_13",17642,0.198
"customer_13",17644,0.198
"customer_13",17646,0.198
"customer_13",17648,0.198
"customer_13",17650,0.198
"customer_13",17652,0.198
"customer_13",17654,0.198
"customer_13",17656,0.198
"customer_13",17658,0.198
"customer_13",17660,0.198
"customer_13",17664,0.198
"customer_13",17666,0.198
"customer_13",17668,0.198
"customer_13",17670,0.198
"customer_13",17676,0.198
"customer_13",17684,0.198
"customer_13",17686,0.198
"customer_13",17688,0.198
"customer_13",17690,0.198
"customer_13",17696,0.198
"customer_13",17700,0.198
"customer_13",17712,0.198
"customer_13",17714,0.198
"customer_13",17722,0.198
"customer_13",17724,0.198
"customer_13",17726,0.198
"customer_13",17728,0.198
"customer_13",17732,0.198
"customer_13",17734,0.198
"customer_13",17736,0.198
"customer_13",17738,0.198
"customer_13",17740,0.198
"customer_13",17742,0.198
"customer_13",17744,0.198
"customer_13",17748,0.198
"customer_13",17750,0.198
"customer_13",17752,0.198
"customer_13",17756,0.198
"customer_13",17758,0.198
"customer_13",17764,0.198
"customer_13",17768,0.198
"customer_13",17770,0.198
"customer_13",17772,0.198
"customer_13",17774,0.198
"customer_13",17778,0.198
"customer_13",17780,0.198
"customer_13",17782,0.198
"customer_13",17784,0.198
"customer_13",17790,0.198
"customer_13",17794,0.198
"customer_13",17800,0.198
"customer_13",17802,0.198
"customer_13",17804,0.198
"customer_13",17812,0.198
"customer_13",17814,0.198
"customer_13",17816,0.198
"customer_13",17818,0.198
"customer_13",17820,0.198
"customer_13",17824,0.198
"customer_13",17836,0.198
"customer_13",17838,0.198
"customer_13",17840,0.198
"customer_13",17842,0.198
"customer_13",17844,0.198
"customer_13",17846,0.198
