"index","datetime","amps"
620,08/28/17 10:55:50 PM,0.000
621,08/28/17 10:56:50 PM,0.000
622,08/28/17 10:57:50 PM,0.000
623,08/28/17 10:58:50 PM,0.000
624,08/28/17 10:59:50 PM,0.000
625,08/28/17 11:00:50 PM,0.000
626,08/28/17 11:01:50 PM,0.000
627,08/28/17 11:02:50 PM,0.000
628,08/28/17 11:03:50 PM,0.000
629,08/28/17 11:04:50 PM,0.000
630,08/28/17 11:05:50 PM,0.000
631,08/28/17 11:06:50 PM,0.000
632,08/28/17 11:07:50 PM,0.000
633,08/28/17 11:08:50 PM,0.000
634,08/28/17 11:09:50 PM,0.000
635,08/28/17 11:10:50 PM,0.000
636,08/28/17 11:11:50 PM,0.000
637,08/28/17 11:12:50 PM,0.000
638,08/28/17 11:13:50 PM,0.000
639,08/28/17 11:14:50 PM,0.000
640,08/28/17 11:15:50 PM,0.000
641,08/28/17 11:16:50 PM,0.000
642,08/28/17 11:17:50 PM,0.000
643,08/28/17 11:18:50 PM,0.000
644,08/28/17 11:19:50 PM,0.000
645,08/28/17 11:20:50 PM,0.000
646,08/28/17 11:21:50 PM,0.000
647,08/28/17 11:22:50 PM,0.000
648,08/28/17 11:23:50 PM,0.000
649,08/28/17 11:24:50 PM,0.000
650,08/28/17 11:25:50 PM,0.000
651,08/28/17 11:26:50 PM,0.000
652,08/28/17 11:27:50 PM,0.000
653,08/28/17 11:28:50 PM,0.000
654,08/28/17 11:29:50 PM,0.000
655,08/28/17 11:30:50 PM,0.000
656,08/28/17 11:31:50 PM,0.000
657,08/28/17 11:32:50 PM,0.000
658,08/28/17 11:33:50 PM,0.000
659,08/28/17 11:34:50 PM,0.000
660,08/28/17 11:35:50 PM,0.000
661,08/28/17 11:36:50 PM,0.000
662,08/28/17 11:37:50 PM,0.000
663,08/28/17 11:38:50 PM,0.000
664,08/28/17 11:39:50 PM,0.000
665,08/28/17 11:40:50 PM,0.000
