"Plot Title: Riggert"
"#","Date Time, GMT-07:00","AC Curr, Amps (LGR S/N: 10047347, SEN S/N: 10047347, LBL: SFan)","End Of File (LGR S/N: 10047347)"
23882,08/24/16 08:46:44 AM,0.063,
23883,08/24/16 08:49:44 AM,0.063,
23884,08/24/16 08:52:44 AM,0.063,
23885,08/24/16 08:55:44 AM,0.063,
23886,08/24/16 08:58:44 AM,0.063,
23887,08/24/16 09:01:44 AM,0.063,
23888,08/24/16 09:04:44 AM,0.063,
23889,08/24/16 09:07:44 AM,0.063,
23890,08/24/16 09:10:44 AM,0.063,
23891,08/24/16 09:13:44 AM,0.059,
23892,08/24/16 09:16:44 AM,0.063,
23893,08/24/16 09:19:44 AM,0.059,
23894,08/24/16 09:22:44 AM,0.059,
23895,08/24/16 09:25:44 AM,0.059,
23896,08/24/16 09:28:44 AM,0.059,
23897,08/24/16 09:31:44 AM,0.059,
23898,08/24/16 09:34:44 AM,0.059,
23899,08/24/16 09:37:44 AM,0.059,
23900,08/24/16 09:40:44 AM,0.059,
23901,08/24/16 09:43:44 AM,0.059,
23902,08/24/16 09:46:44 AM,0.059,
23903,08/24/16 09:49:44 AM,0.059,
23904,08/24/16 09:52:44 AM,0.059,
23905,08/24/16 09:55:44 AM,0.059,
23906,08/24/16 09:58:44 AM,0.059,
23907,08/24/16 10:01:44 AM,0.059,
23908,08/24/16 10:04:44 AM,0.059,
23909,08/24/16 10:07:44 AM,0.059,
23910,08/24/16 10:10:44 AM,0.059,
23911,08/24/16 10:13:44 AM,0.059,
23912,08/24/16 10:16:44 AM,0.054,
23913,08/24/16 10:19:44 AM,0.054,
23914,08/24/16 10:22:44 AM,0.054,
23915,08/24/16 10:25:44 AM,0.054,
23916,08/24/16 10:28:44 AM,0.054,
23917,08/24/16 10:31:44 AM,0.059,
23918,08/24/16 10:34:44 AM,0.054,
23919,08/24/16 10:37:44 AM,0.059,
23920,08/24/16 10:40:44 AM,0.054,
23921,08/24/16 10:43:44 AM,0.054,
23922,08/24/16 10:46:44 AM,0.054,
23923,08/24/16 10:49:44 AM,0.054,
23924,08/24/16 10:52:44 AM,0.054,
23925,08/24/16 10:55:44 AM,0.054,
23926,08/24/16 10:58:44 AM,0.054,
23927,08/24/16 11:01:44 AM,0.054,
23928,08/24/16 11:04:44 AM,0.054,
23929,08/24/16 11:07:44 AM,0.054,
23930,08/24/16 11:10:44 AM,0.054,
23931,08/24/16 11:13:44 AM,0.054,
23932,08/24/16 11:16:44 AM,0.054,
23933,08/24/16 11:19:44 AM,0.054,
23934,08/24/16 11:22:44 AM,0.054,
23935,08/24/16 11:25:44 AM,0.054,
23936,08/24/16 11:28:44 AM,0.054,
23937,08/24/16 11:31:44 AM,0.054,
23938,08/24/16 11:34:44 AM,0.054,
23939,08/24/16 11:37:44 AM,0.054,
23940,08/24/16 11:40:44 AM,0.054,
23941,08/24/16 11:43:44 AM,0.054,
23942,08/24/16 11:46:44 AM,0.054,
23943,08/24/16 11:49:44 AM,0.054,
23944,08/24/16 11:52:44 AM,0.054,
23945,08/24/16 11:55:44 AM,0.054,
23946,08/24/16 11:58:44 AM,0.054,
23947,08/24/16 12:01:44 PM,0.054,
23948,08/24/16 12:04:44 PM,0.054,
23949,08/24/16 12:07:44 PM,0.054,
23950,08/24/16 12:10:44 PM,0.054,
23951,08/24/16 12:13:44 PM,0.054,
23952,08/24/16 12:16:44 PM,0.054,
23953,08/24/16 12:19:44 PM,0.054,
23954,08/24/16 12:22:44 PM,0.054,
23955,08/24/16 12:25:44 PM,0.054,
23956,08/24/16 12:28:44 PM,0.054,
23957,08/24/16 12:31:44 PM,0.049,
23958,08/24/16 12:34:44 PM,0.049,
23959,08/24/16 12:37:44 PM,0.054,
23960,08/24/16 12:40:44 PM,0.049,
23961,08/24/16 12:43:44 PM,0.049,
23962,08/24/16 12:46:44 PM,0.049,
23963,08/24/16 12:49:44 PM,0.054,
23964,08/24/16 12:52:44 PM,0.049,
23965,08/24/16 12:55:44 PM,0.049,
23966,08/24/16 12:58:44 PM,0.049,
23967,08/24/16 01:01:44 PM,0.049,
23968,08/24/16 01:04:44 PM,0.049,
23969,08/24/16 01:07:44 PM,0.049,
23970,08/24/16 01:10:44 PM,0.049,
23971,08/24/16 01:13:44 PM,0.049,
23972,08/24/16 01:16:44 PM,0.049,
23973,08/24/16 01:19:44 PM,0.049,
23974,08/24/16 01:22:44 PM,0.049,
23975,08/24/16 01:25:44 PM,0.049,
23976,08/24/16 01:28:44 PM,0.049,
23977,08/24/16 01:31:44 PM,0.049,
23978,08/24/16 01:34:44 PM,0.049,
23979,08/24/16 01:37:44 PM,0.049,
23980,08/24/16 01:40:44 PM,0.049,
23981,08/24/16 01:43:44 PM,0.049,
23982,08/24/16 01:46:44 PM,0.049,
23983,08/24/16 01:49:44 PM,0.049,
23984,08/24/16 01:52:44 PM,0.049,
23985,08/24/16 01:55:44 PM,0.049,
23986,08/24/16 01:58:44 PM,0.049,
23987,08/24/16 02:01:44 PM,0.049,
23988,08/24/16 02:04:44 PM,0.049,
23989,08/24/16 02:07:44 PM,0.049,
23990,08/24/16 02:10:44 PM,0.049,
23991,08/24/16 02:13:44 PM,0.049,
23992,08/24/16 02:16:44 PM,0.049,
23993,08/24/16 02:19:44 PM,0.049,
23994,08/24/16 02:22:44 PM,13.504,
23995,08/24/16 02:25:44 PM,13.280,
23996,08/24/16 02:28:44 PM,0.049,
23997,08/24/16 02:31:44 PM,0.049,
23998,08/24/16 02:34:44 PM,0.049,
23999,08/24/16 02:37:44 PM,0.049,
24000,08/24/16 02:40:44 PM,0.044,
24001,08/24/16 02:43:44 PM,0.044,
24002,08/24/16 02:46:44 PM,0.044,
24003,08/24/16 02:49:44 PM,0.044,
24004,08/24/16 02:52:44 PM,0.044,
24005,08/24/16 02:55:44 PM,0.044,
24006,08/24/16 02:58:44 PM,13.040,
24007,08/24/16 03:01:44 PM,13.333,
24008,08/24/16 03:04:44 PM,13.328,
24009,08/24/16 03:07:44 PM,13.304,
24010,08/24/16 03:10:44 PM,13.280,
24011,08/24/16 03:13:44 PM,13.397,
24012,08/24/16 03:16:44 PM,13.348,
24013,08/24/16 03:19:44 PM,13.333,
24014,08/24/16 03:22:44 PM,13.338,
24015,08/24/16 03:25:44 PM,13.221,
24016,08/24/16 03:28:44 PM,13.255,
24017,08/24/16 03:31:44 PM,13.265,
24018,08/24/16 03:34:44 PM,0.044,
24019,08/24/16 03:37:44 PM,0.044,
24020,08/24/16 03:40:44 PM,0.039,
24021,08/24/16 03:43:44 PM,0.039,
24022,08/24/16 03:46:44 PM,13.289,
24023,08/24/16 03:49:44 PM,13.368,
24024,08/24/16 03:52:44 PM,13.265,
24025,08/24/16 03:55:44 PM,13.255,
24026,08/24/16 03:58:44 PM,13.167,
24027,08/24/16 04:01:44 PM,13.294,
24028,08/24/16 04:04:44 PM,0.044,
24029,08/24/16 04:07:44 PM,0.039,
24030,08/24/16 04:10:44 PM,0.044,
24031,08/24/16 04:13:44 PM,0.044,
24032,08/24/16 04:16:44 PM,13.275,
24033,08/24/16 04:19:44 PM,13.236,
24034,08/24/16 04:22:44 PM,13.275,
24035,08/24/16 04:25:44 PM,13.387,
24036,08/24/16 04:28:44 PM,13.377,
24037,08/24/16 04:31:44 PM,0.039,
24038,08/24/16 04:34:44 PM,0.039,
24039,08/24/16 04:37:44 PM,0.039,
24040,08/24/16 04:40:44 PM,0.039,
24041,08/24/16 04:43:44 PM,13.343,
24042,08/24/16 04:46:44 PM,13.358,
24043,08/24/16 04:49:44 PM,13.368,
24044,08/24/16 04:52:44 PM,0.044,
24045,08/24/16 04:55:44 PM,0.039,
24046,08/24/16 04:58:44 PM,0.039,
24047,08/24/16 05:01:44 PM,13.695,
24048,08/24/16 05:04:44 PM,13.480,
24049,08/24/16 05:07:44 PM,13.788,
24050,08/24/16 05:10:44 PM,13.499,
24051,08/24/16 05:13:44 PM,0.039,
24052,08/24/16 05:16:44 PM,0.039,
24053,08/24/16 05:19:44 PM,0.039,
24054,08/24/16 05:22:44 PM,0.039,
24055,08/24/16 05:25:44 PM,13.783,
24056,08/24/16 05:28:44 PM,13.534,
24057,08/24/16 05:31:44 PM,13.519,
24058,08/24/16 05:34:44 PM,13.568,
24059,08/24/16 05:37:44 PM,0.039,
24060,08/24/16 05:40:44 PM,0.039,
24061,08/24/16 05:43:44 PM,0.034,
24062,08/24/16 05:46:44 PM,0.034,
24063,08/24/16 05:49:44 PM,0.034,
24064,08/24/16 05:52:44 PM,13.919,
24065,08/24/16 05:55:44 PM,13.538,
24066,08/24/16 05:58:44 PM,13.661,
24067,08/24/16 06:01:44 PM,13.534,
24068,08/24/16 06:04:44 PM,0.039,
24069,08/24/16 06:07:44 PM,0.039,
24070,08/24/16 06:10:44 PM,0.039,
24071,08/24/16 06:13:44 PM,0.034,
24072,08/24/16 06:16:44 PM,0.034,
24073,08/24/16 06:19:44 PM,0.034,
24074,08/24/16 06:22:44 PM,13.221,
24075,08/24/16 06:25:44 PM,13.187,
24076,08/24/16 06:28:44 PM,12.972,
24077,08/24/16 06:31:44 PM,13.031,
24078,08/24/16 06:34:44 PM,0.039,
24079,08/24/16 06:37:44 PM,0.039,
24080,08/24/16 06:40:44 PM,0.039,
24081,08/24/16 06:43:44 PM,0.039,
24082,08/24/16 06:46:44 PM,0.039,
24083,08/24/16 06:49:44 PM,12.987,
24084,08/24/16 06:52:44 PM,12.889,
24085,08/24/16 06:55:44 PM,12.825,
24086,08/24/16 06:58:44 PM,0.049,
24087,08/24/16 07:01:44 PM,0.044,
24088,08/24/16 07:04:44 PM,0.044,
24089,08/24/16 07:07:44 PM,0.044,
24090,08/24/16 07:10:44 PM,0.044,
24091,08/24/16 07:13:44 PM,12.630,
24092,08/24/16 07:16:44 PM,12.650,
24093,08/24/16 07:19:44 PM,0.059,
24094,08/24/16 07:22:44 PM,0.044,
24095,08/24/16 07:25:44 PM,0.044,
24096,08/24/16 07:28:44 PM,0.044,
24097,08/24/16 07:31:44 PM,0.044,
24098,08/24/16 07:34:44 PM,12.337,
24099,08/24/16 07:37:44 PM,12.317,
24100,08/24/16 07:40:44 PM,0.049,
24101,08/24/16 07:43:44 PM,0.049,
24102,08/24/16 07:46:44 PM,0.044,
24103,08/24/16 07:49:44 PM,0.049,
24104,08/24/16 07:52:44 PM,0.044,
24105,08/24/16 07:55:44 PM,12.205,
24106,08/24/16 07:58:44 PM,12.234,
24107,08/24/16 08:01:44 PM,0.063,
24108,08/24/16 08:04:44 PM,0.049,
24109,08/24/16 08:07:44 PM,0.049,
24110,08/24/16 08:10:44 PM,0.044,
24111,08/24/16 08:13:44 PM,0.049,
24112,08/24/16 08:16:44 PM,12.147,
24113,08/24/16 08:19:44 PM,11.966,
24114,08/24/16 08:22:44 PM,11.946,
24115,08/24/16 08:25:44 PM,0.049,
24116,08/24/16 08:28:44 PM,0.049,
24117,08/24/16 08:31:44 PM,0.049,
24118,08/24/16 08:34:44 PM,0.049,
24119,08/24/16 08:37:44 PM,0.049,
24120,08/24/16 08:40:44 PM,0.049,
24121,08/24/16 08:43:44 PM,11.810,
24122,08/24/16 08:46:44 PM,11.800,
24123,08/24/16 08:49:44 PM,0.054,
24124,08/24/16 08:52:44 PM,0.049,
24125,08/24/16 08:55:44 PM,0.049,
24126,08/24/16 08:58:44 PM,0.049,
24127,08/24/16 09:01:44 PM,0.049,
24128,08/24/16 09:04:44 PM,0.049,
24129,08/24/16 09:07:44 PM,0.049,
24130,08/24/16 09:10:44 PM,0.049,
24131,08/24/16 09:13:44 PM,0.049,
24132,08/24/16 09:16:44 PM,0.049,
24133,08/24/16 09:19:44 PM,0.049,
24134,08/24/16 09:22:44 PM,0.049,
24135,08/24/16 09:25:44 PM,0.049,
24136,08/24/16 09:28:44 PM,0.049,
24137,08/24/16 09:31:44 PM,0.049,
24138,08/24/16 09:34:44 PM,0.049,
24139,08/24/16 09:37:44 PM,0.049,
24140,08/24/16 09:40:44 PM,0.054,
24141,08/24/16 09:43:44 PM,0.054,
24142,08/24/16 09:46:44 PM,0.054,
24143,08/24/16 09:49:44 PM,0.049,
24144,08/24/16 09:52:44 PM,0.054,
24145,08/24/16 09:55:44 PM,0.054,
24146,08/24/16 09:58:44 PM,0.054,
24147,08/24/16 10:01:44 PM,0.054,
24148,08/24/16 10:04:44 PM,0.054,
24149,08/24/16 10:07:44 PM,0.054,
24150,08/24/16 10:10:44 PM,0.054,
24151,08/24/16 10:13:44 PM,0.054,
24152,08/24/16 10:16:44 PM,0.054,
24153,08/24/16 10:19:44 PM,0.054,
24154,08/24/16 10:22:44 PM,0.054,
24155,08/24/16 10:25:44 PM,0.054,
24156,08/24/16 10:28:44 PM,0.054,
24157,08/24/16 10:31:44 PM,0.054,
24158,08/24/16 10:34:44 PM,0.054,
24159,08/24/16 10:37:44 PM,0.054,
24160,08/24/16 10:40:44 PM,0.054,
24161,08/24/16 10:43:44 PM,0.054,
24162,08/24/16 10:46:44 PM,0.054,
24163,08/24/16 10:49:44 PM,0.054,
24164,08/24/16 10:52:44 PM,0.054,
24165,08/24/16 10:55:44 PM,0.054,
24166,08/24/16 10:58:44 PM,0.054,
24167,08/24/16 11:01:44 PM,0.054,
24168,08/24/16 11:04:44 PM,0.054,
24169,08/24/16 11:07:44 PM,0.054,
24170,08/24/16 11:10:44 PM,0.054,
24171,08/24/16 11:13:44 PM,0.054,
24172,08/24/16 11:16:44 PM,0.054,
24173,08/24/16 11:19:44 PM,0.054,
24174,08/24/16 11:22:44 PM,0.054,
24175,08/24/16 11:25:44 PM,0.054,
24176,08/24/16 11:28:44 PM,0.054,
24177,08/24/16 11:31:44 PM,0.054,
24178,08/24/16 11:34:44 PM,0.054,
24179,08/24/16 11:37:44 PM,0.054,
24180,08/24/16 11:40:44 PM,0.054,
24181,08/24/16 11:43:44 PM,0.054,
24182,08/24/16 11:46:44 PM,0.054,
24183,08/24/16 11:49:44 PM,0.054,
24184,08/24/16 11:52:44 PM,0.054,
24185,08/24/16 11:55:44 PM,0.054,
24186,08/24/16 11:58:44 PM,0.054,
24187,08/25/16 12:01:44 AM,0.054,
24188,08/25/16 12:04:44 AM,0.054,
24189,08/25/16 12:07:44 AM,0.054,
24190,08/25/16 12:10:44 AM,0.054,
24191,08/25/16 12:13:44 AM,0.054,
24192,08/25/16 12:16:44 AM,0.054,
24193,08/25/16 12:19:44 AM,0.054,
24194,08/25/16 12:22:44 AM,0.054,
24195,08/25/16 12:25:44 AM,0.054,
24196,08/25/16 12:28:44 AM,0.054,
24197,08/25/16 12:31:44 AM,0.054,
24198,08/25/16 12:34:44 AM,0.054,
24199,08/25/16 12:37:44 AM,0.054,
24200,08/25/16 12:40:44 AM,0.054,
24201,08/25/16 12:43:44 AM,0.054,
24202,08/25/16 12:46:44 AM,0.054,
24203,08/25/16 12:49:44 AM,0.054,
24204,08/25/16 12:52:44 AM,0.054,
24205,08/25/16 12:55:44 AM,0.054,
24206,08/25/16 12:58:44 AM,0.054,
24207,08/25/16 01:01:44 AM,0.054,
24208,08/25/16 01:04:44 AM,0.054,
24209,08/25/16 01:07:44 AM,0.054,
24210,08/25/16 01:10:44 AM,0.054,
24211,08/25/16 01:13:44 AM,0.054,
24212,08/25/16 01:16:44 AM,0.054,
24213,08/25/16 01:19:44 AM,0.054,
24214,08/25/16 01:22:44 AM,0.054,
24215,08/25/16 01:25:44 AM,0.054,
24216,08/25/16 01:28:44 AM,0.054,
24217,08/25/16 01:31:44 AM,0.054,
24218,08/25/16 01:34:44 AM,0.054,
24219,08/25/16 01:37:44 AM,0.054,
24220,08/25/16 01:40:44 AM,0.054,
24221,08/25/16 01:43:44 AM,0.059,
24222,08/25/16 01:46:44 AM,0.054,
24223,08/25/16 01:49:44 AM,0.054,
24224,08/25/16 01:52:44 AM,0.054,
24225,08/25/16 01:55:44 AM,0.054,
24226,08/25/16 01:58:44 AM,0.054,
24227,08/25/16 02:01:44 AM,0.054,
24228,08/25/16 02:04:44 AM,0.054,
24229,08/25/16 02:07:44 AM,0.054,
24230,08/25/16 02:10:44 AM,0.054,
24231,08/25/16 02:13:44 AM,0.054,
24232,08/25/16 02:16:44 AM,0.054,
24233,08/25/16 02:19:44 AM,0.054,
24234,08/25/16 02:22:44 AM,0.054,
24235,08/25/16 02:25:44 AM,0.054,
24236,08/25/16 02:28:44 AM,0.054,
24237,08/25/16 02:31:44 AM,0.054,
24238,08/25/16 02:34:44 AM,0.054,
24239,08/25/16 02:37:44 AM,0.054,
24240,08/25/16 02:40:44 AM,0.054,
24241,08/25/16 02:43:44 AM,0.054,
24242,08/25/16 02:46:44 AM,0.054,
24243,08/25/16 02:49:44 AM,0.054,
24244,08/25/16 02:52:44 AM,0.054,
24245,08/25/16 02:55:44 AM,0.054,
24246,08/25/16 02:58:44 AM,0.054,
24247,08/25/16 03:01:44 AM,0.054,
24248,08/25/16 03:04:44 AM,0.054,
24249,08/25/16 03:07:44 AM,0.054,
24250,08/25/16 03:10:44 AM,0.054,
24251,08/25/16 03:13:44 AM,0.054,
24252,08/25/16 03:16:44 AM,0.054,
24253,08/25/16 03:19:44 AM,0.054,
24254,08/25/16 03:22:44 AM,0.054,
24255,08/25/16 03:25:44 AM,0.054,
24256,08/25/16 03:28:44 AM,0.054,
24257,08/25/16 03:31:44 AM,0.059,
24258,08/25/16 03:34:44 AM,0.054,
24259,08/25/16 03:37:44 AM,0.054,
24260,08/25/16 03:40:44 AM,0.054,
24261,08/25/16 03:43:44 AM,0.054,
24262,08/25/16 03:46:44 AM,0.054,
24263,08/25/16 03:49:44 AM,0.054,
24264,08/25/16 03:52:44 AM,0.054,
24265,08/25/16 03:55:44 AM,0.054,
24266,08/25/16 03:58:44 AM,0.054,
24267,08/25/16 04:01:44 AM,0.054,
24268,08/25/16 04:04:44 AM,0.054,
24269,08/25/16 04:07:44 AM,0.054,
24270,08/25/16 04:10:44 AM,0.054,
24271,08/25/16 04:13:44 AM,0.054,
24272,08/25/16 04:16:44 AM,0.054,
24273,08/25/16 04:19:44 AM,0.054,
24274,08/25/16 04:22:44 AM,0.054,
24275,08/25/16 04:25:44 AM,0.054,
24276,08/25/16 04:28:44 AM,0.054,
24277,08/25/16 04:31:44 AM,0.054,
24278,08/25/16 04:34:44 AM,0.054,
24279,08/25/16 04:37:44 AM,0.059,
24280,08/25/16 04:40:44 AM,0.054,
24281,08/25/16 04:43:44 AM,0.054,
24282,08/25/16 04:46:44 AM,0.054,
24283,08/25/16 04:49:44 AM,0.054,
24284,08/25/16 04:52:44 AM,0.054,
24285,08/25/16 04:55:44 AM,0.054,
24286,08/25/16 04:58:44 AM,0.054,
24287,08/25/16 05:01:44 AM,0.054,
24288,08/25/16 05:04:44 AM,0.059,
24289,08/25/16 05:07:44 AM,0.054,
24290,08/25/16 05:10:44 AM,0.054,
24291,08/25/16 05:13:44 AM,0.059,
24292,08/25/16 05:16:44 AM,0.054,
24293,08/25/16 05:19:44 AM,0.059,
24294,08/25/16 05:22:44 AM,0.054,
24295,08/25/16 05:25:44 AM,0.054,
24296,08/25/16 05:28:44 AM,0.059,
24297,08/25/16 05:31:44 AM,0.054,
24298,08/25/16 05:34:44 AM,0.054,
24299,08/25/16 05:37:44 AM,0.054,
24300,08/25/16 05:40:44 AM,0.059,
24301,08/25/16 05:43:44 AM,0.059,
24302,08/25/16 05:46:44 AM,0.054,
24303,08/25/16 05:49:44 AM,0.059,
24304,08/25/16 05:52:44 AM,0.054,
24305,08/25/16 05:55:44 AM,0.059,
24306,08/25/16 05:58:44 AM,0.059,
24307,08/25/16 06:01:44 AM,0.059,
24308,08/25/16 06:04:44 AM,0.059,
24309,08/25/16 06:07:44 AM,0.059,
24310,08/25/16 06:10:44 AM,0.059,
24311,08/25/16 06:13:44 AM,0.059,
24312,08/25/16 06:16:44 AM,0.059,
24313,08/25/16 06:19:44 AM,0.059,
24314,08/25/16 06:22:44 AM,0.059,
24315,08/25/16 06:25:44 AM,0.059,
24316,08/25/16 06:28:44 AM,0.054,
24317,08/25/16 06:31:44 AM,0.059,
24318,08/25/16 06:34:44 AM,0.059,
24319,08/25/16 06:37:44 AM,0.059,
24320,08/25/16 06:40:44 AM,0.059,
24321,08/25/16 06:43:44 AM,0.059,
24322,08/25/16 06:46:44 AM,0.059,
24323,08/25/16 06:49:44 AM,0.059,
24324,08/25/16 06:52:44 AM,0.059,
24325,08/25/16 06:55:44 AM,0.059,
24326,08/25/16 06:58:44 AM,0.059,
24327,08/25/16 07:01:44 AM,0.059,
24328,08/25/16 07:04:44 AM,0.059,
24329,08/25/16 07:07:44 AM,0.059,
24330,08/25/16 07:10:44 AM,0.059,
24331,08/25/16 07:13:44 AM,0.059,
24332,08/25/16 07:16:44 AM,0.059,
24333,08/25/16 07:19:44 AM,0.059,
24334,08/25/16 07:22:44 AM,0.059,
24335,08/25/16 07:25:44 AM,0.059,
24336,08/25/16 07:28:44 AM,0.059,
24337,08/25/16 07:31:44 AM,0.059,
24338,08/25/16 07:34:44 AM,0.059,
24339,08/25/16 07:37:44 AM,0.059,
24340,08/25/16 07:40:44 AM,0.059,
24341,08/25/16 07:43:44 AM,0.059,
24342,08/25/16 07:46:44 AM,0.059,
24343,08/25/16 07:49:44 AM,0.059,
24344,08/25/16 07:52:44 AM,0.059,
24345,08/25/16 07:55:44 AM,0.059,
24346,08/25/16 07:58:44 AM,0.059,
24347,08/25/16 08:01:44 AM,0.059,
24348,08/25/16 08:04:44 AM,0.059,
24349,08/25/16 08:07:44 AM,0.059,
24350,08/25/16 08:10:44 AM,0.059,
24351,08/25/16 08:13:44 AM,0.059,
24352,08/25/16 08:16:44 AM,0.063,
24353,08/25/16 08:19:44 AM,0.063,
24354,08/25/16 08:22:44 AM,0.063,
24355,08/25/16 08:25:44 AM,0.059,
24356,08/25/16 08:28:44 AM,0.059,
24357,08/25/16 08:31:44 AM,0.063,
24358,08/25/16 08:34:44 AM,0.059,
24359,08/25/16 08:37:44 AM,0.059,
24360,08/25/16 08:40:44 AM,0.059,
24361,08/25/16 08:43:44 AM,0.059,
24362,08/25/16 08:46:44 AM,0.059,
24363,08/25/16 08:49:44 AM,0.059,
24364,08/25/16 08:52:44 AM,0.059,
24365,08/25/16 08:55:44 AM,0.059,
24366,08/25/16 08:58:44 AM,0.059,
24367,08/25/16 09:01:44 AM,0.059,
24368,08/25/16 09:04:44 AM,0.059,
24369,08/25/16 09:07:44 AM,0.059,
24370,08/25/16 09:10:44 AM,0.059,
24371,08/25/16 09:13:44 AM,0.059,
24372,08/25/16 09:16:44 AM,0.059,
24373,08/25/16 09:19:44 AM,0.059,
24374,08/25/16 09:22:44 AM,0.059,
24375,08/25/16 09:25:44 AM,0.059,
24376,08/25/16 09:28:44 AM,0.059,
24377,08/25/16 09:31:44 AM,0.059,
24378,08/25/16 09:34:44 AM,0.059,
24379,08/25/16 09:37:44 AM,0.059,
24380,08/25/16 09:40:44 AM,0.059,
24381,08/25/16 09:43:44 AM,0.059,
24382,08/25/16 09:46:44 AM,0.059,
24383,08/25/16 09:49:44 AM,0.059,
24384,08/25/16 09:52:44 AM,0.059,
24385,08/25/16 09:55:44 AM,0.054,
24386,08/25/16 09:58:44 AM,0.059,
24387,08/25/16 10:01:44 AM,0.054,
24388,08/25/16 10:04:44 AM,0.054,
24389,08/25/16 10:07:44 AM,0.054,
24390,08/25/16 10:10:44 AM,0.054,
24391,08/25/16 10:13:44 AM,0.054,
24392,08/25/16 10:16:44 AM,0.054,
24393,08/25/16 10:19:44 AM,0.054,
24394,08/25/16 10:22:44 AM,0.054,
24395,08/25/16 10:25:44 AM,0.054,
24396,08/25/16 10:28:44 AM,0.054,
24397,08/25/16 10:31:44 AM,0.054,
24398,08/25/16 10:34:44 AM,0.054,
24399,08/25/16 10:37:44 AM,0.054,
24400,08/25/16 10:40:44 AM,0.054,
24401,08/25/16 10:43:44 AM,0.054,
24402,08/25/16 10:46:44 AM,0.054,
24403,08/25/16 10:49:44 AM,0.054,
24404,08/25/16 10:52:44 AM,0.054,
24405,08/25/16 10:55:44 AM,0.054,
24406,08/25/16 10:58:44 AM,0.054,
24407,08/25/16 11:01:44 AM,0.054,
24408,08/25/16 11:04:44 AM,0.054,
24409,08/25/16 11:07:44 AM,0.054,
24410,08/25/16 11:10:44 AM,0.054,
24411,08/25/16 11:13:44 AM,0.054,
24412,08/25/16 11:16:44 AM,0.054,
24413,08/25/16 11:19:44 AM,0.054,
24414,08/25/16 11:22:44 AM,0.054,
24415,08/25/16 11:25:44 AM,0.054,
24416,08/25/16 11:28:44 AM,0.054,
24417,08/25/16 11:31:44 AM,0.054,
24418,08/25/16 11:34:44 AM,0.054,
24419,08/25/16 11:37:44 AM,0.054,
24420,08/25/16 11:40:44 AM,0.054,
24421,08/25/16 11:43:44 AM,0.054,
24422,08/25/16 11:46:44 AM,0.054,
24423,08/25/16 11:49:44 AM,0.054,
24424,08/25/16 11:52:44 AM,0.054,
24425,08/25/16 11:55:44 AM,0.054,
24426,08/25/16 11:58:44 AM,0.054,
24427,08/25/16 12:01:44 PM,0.054,
24428,08/25/16 12:04:44 PM,0.054,
24429,08/25/16 12:07:44 PM,0.054,
24430,08/25/16 12:10:44 PM,0.054,
24431,08/25/16 12:13:44 PM,0.049,
24432,08/25/16 12:16:44 PM,0.054,
24433,08/25/16 12:19:44 PM,0.054,
24434,08/25/16 12:22:44 PM,0.054,
24435,08/25/16 12:25:44 PM,0.054,
24436,08/25/16 12:28:44 PM,0.049,
24437,08/25/16 12:31:44 PM,0.049,
24438,08/25/16 12:34:44 PM,0.049,
24439,08/25/16 12:37:44 PM,0.054,
24440,08/25/16 12:40:44 PM,0.049,
24441,08/25/16 12:43:44 PM,0.049,
24442,08/25/16 12:46:44 PM,0.049,
24443,08/25/16 12:49:44 PM,0.049,
24444,08/25/16 12:52:44 PM,0.049,
24445,08/25/16 12:55:44 PM,0.049,
24446,08/25/16 12:58:44 PM,0.049,
24447,08/25/16 01:01:44 PM,0.049,
24448,08/25/16 01:04:44 PM,0.049,
24449,08/25/16 01:07:44 PM,0.049,
24450,08/25/16 01:10:44 PM,0.049,
24451,08/25/16 01:13:44 PM,0.049,
24452,08/25/16 01:16:44 PM,0.049,
24453,08/25/16 01:19:44 PM,0.049,
24454,08/25/16 01:22:44 PM,0.049,
24455,08/25/16 01:25:44 PM,0.049,
24456,08/25/16 01:28:44 PM,0.049,
24457,08/25/16 01:31:44 PM,0.049,
24458,08/25/16 01:34:44 PM,0.049,
24459,08/25/16 01:37:44 PM,0.049,
24460,08/25/16 01:40:44 PM,0.049,
24461,08/25/16 01:43:44 PM,0.049,
24462,08/25/16 01:46:44 PM,0.049,
24463,08/25/16 01:49:44 PM,0.049,
24464,08/25/16 01:52:44 PM,0.049,
24465,08/25/16 01:55:44 PM,0.049,
24466,08/25/16 01:58:44 PM,0.049,
24467,08/25/16 02:01:44 PM,0.049,
24468,08/25/16 02:04:44 PM,0.049,
24469,08/25/16 02:07:44 PM,0.049,
24470,08/25/16 02:10:44 PM,0.049,
24471,08/25/16 02:13:44 PM,13.548,
24472,08/25/16 02:16:44 PM,13.172,
24473,08/25/16 02:19:44 PM,0.054,
24474,08/25/16 02:22:44 PM,0.049,
24475,08/25/16 02:25:44 PM,0.049,
24476,08/25/16 02:28:44 PM,0.044,
24477,08/25/16 02:31:44 PM,0.044,
24478,08/25/16 02:34:44 PM,0.044,
24479,08/25/16 02:37:44 PM,0.044,
24480,08/25/16 02:40:44 PM,0.044,
24481,08/25/16 02:43:44 PM,0.044,
24482,08/25/16 02:46:44 PM,0.044,
24483,08/25/16 02:49:44 PM,0.044,
24484,08/25/16 02:52:44 PM,0.044,
24485,08/25/16 02:55:44 PM,13.128,
