Plot Title: 9730047			
#	"Date Time, GMT-07:00"	"AC Curr, Amps (LGR S/N: 9730047, SEN S/N: 9730047)"	End Of File (LGR S/N: 9730047)
27610	9/1/2016 23:47	0.01	0
27611	9/1/2016 23:50	0.01	0
27612	9/1/2016 23:53	0.01	0
27613	9/1/2016 23:56	0.01	0
27614	9/1/2016 23:59	0.01	0
27615	9/2/2016 0:02	0.01	0
27616	9/2/2016 0:05	0.01	0
27617	9/2/2016 0:08	0.01	0
27618	9/2/2016 0:11	0.01	0
27619	9/2/2016 0:14	0.01	0
27620	9/2/2016 0:17	0.01	0
27621	9/2/2016 0:20	0.01	0
27622	9/2/2016 0:23	0.01	0
27623	9/2/2016 0:26	0.01	0
27624	9/2/2016 0:29	0.01	0
27625	9/2/2016 0:32	0.01	0
27626	9/2/2016 0:35	0.01	0
27627	9/2/2016 0:38	0.01	0
27628	9/2/2016 0:41	0.01	0
27629	9/2/2016 0:44	0.01	0
27630	9/2/2016 0:47	0.01	0
27631	9/2/2016 0:50	0.01	0
27632	9/2/2016 0:53	0.01	0
27633	9/2/2016 0:56	0.01	0
27634	9/2/2016 0:59	0.01	0
27635	9/2/2016 1:02	0.01	0
27636	9/2/2016 1:05	0.01	0
27637	9/2/2016 1:08	0.01	0
27638	9/2/2016 1:11	0.01	0
27639	9/2/2016 1:14	0.01	0
27640	9/2/2016 1:17	0.01	0
27641	9/2/2016 1:20	0.01	0
27642	9/2/2016 1:23	0.01	0
27643	9/2/2016 1:26	0.01	0
27644	9/2/2016 1:29	0.01	0
27645	9/2/2016 1:32	0.01	0
27646	9/2/2016 1:35	0.01	0
27647	9/2/2016 1:38	0.01	0
27648	9/2/2016 1:41	0.01	0
27649	9/2/2016 1:44	0.01	0
27650	9/2/2016 1:47	0.01	0
27651	9/2/2016 1:50	0.01	0
27652	9/2/2016 1:53	0.01	0
27653	9/2/2016 1:56	0.01	0
27654	9/2/2016 1:59	0.01	0
27655	9/2/2016 2:02	0.01	0
27656	9/2/2016 2:05	0.01	0
27657	9/2/2016 2:08	0.01	0
27658	9/2/2016 2:11	0.01	0
27659	9/2/2016 2:14	0.01	0
27660	9/2/2016 2:17	0.01	0
27661	9/2/2016 2:20	0.01	0
27662	9/2/2016 2:23	0.01	0
27663	9/2/2016 2:26	0.01	0
27664	9/2/2016 2:29	0.01	0
27665	9/2/2016 2:32	0.01	0
27666	9/2/2016 2:35	0.01	0
27667	9/2/2016 2:38	0.01	0
27668	9/2/2016 2:41	0.01	0
27669	9/2/2016 2:44	0.01	0
27670	9/2/2016 2:47	0.01	0
27671	9/2/2016 2:50	0.01	0
27672	9/2/2016 2:53	0.01	0
27673	9/2/2016 2:56	0.01	0
27674	9/2/2016 2:59	0.01	0
27675	9/2/2016 3:02	0.01	0
27676	9/2/2016 3:05	0.01	0
27677	9/2/2016 3:08	0.01	0
27678	9/2/2016 3:11	0.01	0
27679	9/2/2016 3:14	0.01	0
27680	9/2/2016 3:17	0.01	0
27681	9/2/2016 3:20	0.01	0
27682	9/2/2016 3:23	0.01	0
27683	9/2/2016 3:26	0.01	0
27684	9/2/2016 3:29	0.01	0
27685	9/2/2016 3:32	0.01	0
27686	9/2/2016 3:35	0.01	0
27687	9/2/2016 3:38	0.01	0
27688	9/2/2016 3:41	0.01	0
27689	9/2/2016 3:44	0.01	0
27690	9/2/2016 3:47	0.01	0
27691	9/2/2016 3:50	0.01	0
27692	9/2/2016 3:53	0.01	0
27693	9/2/2016 3:56	0.01	0
27694	9/2/2016 3:59	0.01	0
27695	9/2/2016 4:02	0.01	0
27696	9/2/2016 4:05	0.01	0
27697	9/2/2016 4:08	0.01	0
27698	9/2/2016 4:11	0.01	0
27699	9/2/2016 4:14	0.01	0
27700	9/2/2016 4:17	0.01	0
27701	9/2/2016 4:20	0.01	0
27702	9/2/2016 4:23	0.01	0
27703	9/2/2016 4:26	0.01	0
27704	9/2/2016 4:29	0.01	0
27705	9/2/2016 4:32	0.01	0
27706	9/2/2016 4:35	0.01	0
27707	9/2/2016 4:38	0.01	0
27708	9/2/2016 4:41	0.01	0
27709	9/2/2016 4:44	0.01	0
27710	9/2/2016 4:47	0.01	0
27711	9/2/2016 4:50	0.01	0
27712	9/2/2016 4:53	0.01	0
27713	9/2/2016 4:56	0.01	0
27714	9/2/2016 4:59	0.01	0
27715	9/2/2016 5:02	0.01	0
27716	9/2/2016 5:05	0.01	0
27717	9/2/2016 5:08	0.01	0
27718	9/2/2016 5:11	0.01	0
27719	9/2/2016 5:14	0.01	0
27720	9/2/2016 5:17	0.01	0
27721	9/2/2016 5:20	0.01	0
27722	9/2/2016 5:23	0.01	0
27723	9/2/2016 5:26	0.01	0
27724	9/2/2016 5:29	0.01	0
27725	9/2/2016 5:32	0.01	0
27726	9/2/2016 5:35	0.01	0
27727	9/2/2016 5:38	0.01	0
27728	9/2/2016 5:41	0.01	0
27729	9/2/2016 5:44	0.01	0
27730	9/2/2016 5:47	0.01	0
27731	9/2/2016 5:50	0.01	0
27732	9/2/2016 5:53	0.01	0
27733	9/2/2016 5:56	0.01	0
27734	9/2/2016 5:59	0.01	0
27735	9/2/2016 6:02	0.01	0
27736	9/2/2016 6:05	0.01	0
27737	9/2/2016 6:08	0.01	0
27738	9/2/2016 6:11	0.01	0
27739	9/2/2016 6:14	0.01	0
27740	9/2/2016 6:17	0.01	0
27741	9/2/2016 6:20	0.01	0
27742	9/2/2016 6:23	0.01	0
27743	9/2/2016 6:26	0.01	0
27744	9/2/2016 6:29	0.01	0
27745	9/2/2016 6:32	0.01	0
27746	9/2/2016 6:35	0.01	0
27747	9/2/2016 6:38	0.01	0
27748	9/2/2016 6:41	0.01	0
27749	9/2/2016 6:44	0.01	0
27750	9/2/2016 6:47	0.01	0
27751	9/2/2016 6:50	0.01	0
27752	9/2/2016 6:53	0.01	0
27753	9/2/2016 6:56	0.01	0
27754	9/2/2016 6:59	0.01	0
27755	9/2/2016 7:02	0.01	0
27756	9/2/2016 7:05	0.01	0
27757	9/2/2016 7:08	0.01	0
27758	9/2/2016 7:11	0.01	0
27759	9/2/2016 7:14	0.01	0
27760	9/2/2016 7:17	0.01	0
27761	9/2/2016 7:20	0.01	0
27762	9/2/2016 7:23	0.01	0
27763	9/2/2016 7:26	0.01	0
27764	9/2/2016 7:29	0.01	0
27765	9/2/2016 7:32	0.01	0
27766	9/2/2016 7:35	0.01	0
27767	9/2/2016 7:38	0.01	0
27768	9/2/2016 7:41	0.01	0
27769	9/2/2016 7:44	0.01	0
27770	9/2/2016 7:47	0.01	0
27771	9/2/2016 7:50	0.01	0
27772	9/2/2016 7:53	0.01	0
27773	9/2/2016 7:56	0.01	0
27774	9/2/2016 7:59	0.01	0
27775	9/2/2016 8:02	0.01	0
27776	9/2/2016 8:05	0.01	0
27777	9/2/2016 8:08	0.01	0
27778	9/2/2016 8:11	0.01	0
27779	9/2/2016 8:14	0.01	0
27780	9/2/2016 8:17	0.01	0
27781	9/2/2016 8:20	0.01	0
27782	9/2/2016 8:23	0.01	0
27783	9/2/2016 8:26	0.01	0
27784	9/2/2016 8:29	0.01	0
27785	9/2/2016 8:32	0.01	0
27786	9/2/2016 8:35	0.01	0
27787	9/2/2016 8:38	0.01	0
27788	9/2/2016 8:41	0.01	0
27789	9/2/2016 8:44	0.01	0
27790	9/2/2016 8:47	0.01	0
27791	9/2/2016 8:50	0.01	0
27792	9/2/2016 8:53	0.01	0
27793	9/2/2016 8:56	0.01	0
27794	9/2/2016 8:59	0.01	0
27795	9/2/2016 9:02	0.01	0
27796	9/2/2016 9:05	0.01	0
27797	9/2/2016 9:08	0.01	0
27798	9/2/2016 9:11	0.01	0
27799	9/2/2016 9:14	0.01	0
27800	9/2/2016 9:17	0.01	0
27801	9/2/2016 9:20	0.01	0
27802	9/2/2016 9:23	0.01	0
27803	9/2/2016 9:26	0.01	0
27804	9/2/2016 9:29	0.01	0
27805	9/2/2016 9:32	0.01	0
27806	9/2/2016 9:35	0.01	0
27807	9/2/2016 9:38	0.01	0
27808	9/2/2016 9:41	0.01	0
27809	9/2/2016 9:44	0.01	0
27810	9/2/2016 9:47	0.01	0
27811	9/2/2016 9:50	0.01	0
27812	9/2/2016 9:53	0.01	0
27813	9/2/2016 9:56	0.01	0
27814	9/2/2016 9:59	0.01	0
27815	9/2/2016 10:02	0.01	0
27816	9/2/2016 10:05	0.01	0
27817	9/2/2016 10:08	0.01	0
27818	9/2/2016 10:11	0.01	0
27819	9/2/2016 10:14	0.01	0
27820	9/2/2016 10:17	0.01	0
27821	9/2/2016 10:20	0.01	0
27822	9/2/2016 10:23	0.01	0
27823	9/2/2016 10:26	0.01	0
27824	9/2/2016 10:29	0.01	0
27825	9/2/2016 10:32	0.01	0
27826	9/2/2016 10:35	0.01	0
27827	9/2/2016 10:38	0.01	0
27828	9/2/2016 10:41	0.01	0
27829	9/2/2016 10:44	0.01	0
27830	9/2/2016 10:47	0.01	0
27831	9/2/2016 10:50	0.01	0
27832	9/2/2016 10:53	0.01	0
27833	9/2/2016 10:56	0.01	0
27834	9/2/2016 10:59	0.01	0
27835	9/2/2016 11:02	0.01	0
27836	9/2/2016 11:05	0.01	0
27837	9/2/2016 11:08	0.01	0
27838	9/2/2016 11:11	0.01	0
27839	9/2/2016 11:14	0.01	0
27840	9/2/2016 11:17	0.01	0
27841	9/2/2016 11:20	0.01	0
27842	9/2/2016 11:23	0.01	0
27843	9/2/2016 11:26	0.01	0
27844	9/2/2016 11:29	0.01	0
27845	9/2/2016 11:32	0.01	0
27846	9/2/2016 11:35	0.01	0
27847	9/2/2016 11:38	0.01	0
27848	9/2/2016 11:41	0.01	0
27849	9/2/2016 11:44	0.01	0
27850	9/2/2016 11:47	0.01	0
27851	9/2/2016 11:50	0.01	0
27852	9/2/2016 11:53	0.01	0
27853	9/2/2016 11:56	0.01	0
27854	9/2/2016 11:59	0.01	0
27855	9/2/2016 12:02	0.01	0
27856	9/2/2016 12:05	0.01	0
27857	9/2/2016 12:08	0.01	0
27858	9/2/2016 12:11	0.01	0
27859	9/2/2016 12:14	0.01	0
27860	9/2/2016 12:17	0.01	0
27861	9/2/2016 12:20	0.01	0
27862	9/2/2016 12:23	0.01	0
27863	9/2/2016 12:26	0.01	0
27864	9/2/2016 12:29	0.01	0
27865	9/2/2016 12:32	0.01	0
27866	9/2/2016 12:35	0.01	0
27867	9/2/2016 12:38	0.01	0
27868	9/2/2016 12:41	0.01	0
27869	9/2/2016 12:44	0.01	0
27870	9/2/2016 12:47	0.01	0
27871	9/2/2016 12:50	0.01	0
27872	9/2/2016 12:53	0.01	0
27873	9/2/2016 12:56	0.01	0
27874	9/2/2016 12:59	0.01	0
27875	9/2/2016 13:02	0.01	0
27876	9/2/2016 13:05	0.01	0
27877	9/2/2016 13:08	0.01	0
27878	9/2/2016 13:11	0.01	0
27879	9/2/2016 13:14	0.01	0
27880	9/2/2016 13:17	0.01	0
27881	9/2/2016 13:20	0.01	0
27882	9/2/2016 13:23	0.01	0
27883	9/2/2016 13:26	0.01	0
27884	9/2/2016 13:29	0.01	0
27885	9/2/2016 13:32	0.01	0
27886	9/2/2016 13:35	0.01	0
27887	9/2/2016 13:38	0.01	0
27888	9/2/2016 13:41	0.01	0
27889	9/2/2016 13:44	0.01	0
27890	9/2/2016 13:47	0.01	0
27891	9/2/2016 13:50	0.01	0
27892	9/2/2016 13:53	0.01	0
27893	9/2/2016 13:56	0.01	0
27894	9/2/2016 13:59	0.01	0
27895	9/2/2016 14:02	0.01	0
27896	9/2/2016 14:05	0.01	0
27897	9/2/2016 14:08	0.01	0
27898	9/2/2016 14:11	0.01	0
27899	9/2/2016 14:14	0.01	0
27900	9/2/2016 14:17	0.01	0
27901	9/2/2016 14:20	0.01	0
27902	9/2/2016 14:23	0.01	0
27903	9/2/2016 14:26	0.01	0
27904	9/2/2016 14:29	0.01	0
27905	9/2/2016 14:32	0.01	0
27906	9/2/2016 14:35	0.01	0
27907	9/2/2016 14:38	0.01	0
27908	9/2/2016 14:41	0.01	0
27909	9/2/2016 14:44	0.01	0
27910	9/2/2016 14:47	0.01	0
27911	9/2/2016 14:50	0.01	0
27912	9/2/2016 14:53	0.01	0
27913	9/2/2016 14:56	0.01	0
27914	9/2/2016 14:59	0.01	0
27915	9/2/2016 15:02	0.01	0
27916	9/2/2016 15:05	0.01	0
27917	9/2/2016 15:08	0.01	0
27918	9/2/2016 15:11	0.01	0
27919	9/2/2016 15:14	0.01	0
27920	9/2/2016 15:17	0.01	0
27921	9/2/2016 15:20	0.01	0
27922	9/2/2016 15:23	0.01	0
27923	9/2/2016 15:26	0.01	0
27924	9/2/2016 15:29	0.01	0
27925	9/2/2016 15:32	0.01	0
27926	9/2/2016 15:35	0.01	0
27927	9/2/2016 15:38	0.01	0
27928	9/2/2016 15:41	0.01	0
27929	9/2/2016 15:44	0.01	0
27930	9/2/2016 15:47	0.01	0
27931	9/2/2016 15:50	0.01	0
27932	9/2/2016 15:53	0.01	0
27933	9/2/2016 15:56	0.01	0
27934	9/2/2016 15:59	0.01	0
27935	9/2/2016 16:02	0.01	0
27936	9/2/2016 16:05	0.01	0
27937	9/2/2016 16:08	0.01	0
27938	9/2/2016 16:11	11.145	1.32
27939	9/2/2016 16:14	10.628	1.32
27940	9/2/2016 16:17	10.847	1.32
27941	9/2/2016 16:20	0.088	0
27942	9/2/2016 16:23	0.01	0
27943	9/2/2016 16:26	0.01	0
27944	9/2/2016 16:29	0.01	0
27945	9/2/2016 16:32	0.01	0
27946	9/2/2016 16:35	0.01	0
27947	9/2/2016 16:38	0.01	0
27948	9/2/2016 16:41	0.01	0
27949	9/2/2016 16:44	0.01	0
27950	9/2/2016 16:47	0.01	0
27951	9/2/2016 16:50	10.457	1.32
27952	9/2/2016 16:53	10.72	1.32
27953	9/2/2016 16:56	10.882	1.32
27954	9/2/2016 16:59	0.088	0
27955	9/2/2016 17:02	0.01	0
27956	9/2/2016 17:05	0.01	0
27957	9/2/2016 17:08	0.01	0
27958	9/2/2016 17:11	0.01	0
27959	9/2/2016 17:14	0.01	0
27960	9/2/2016 17:17	9.47	1.32
27961	9/2/2016 17:20	10.725	1.32
27962	9/2/2016 17:23	10.803	1.32
27963	9/2/2016 17:26	0.01	0
27964	9/2/2016 17:29	0.01	0
27965	9/2/2016 17:32	0.01	0
27966	9/2/2016 17:35	0.01	0
27967	9/2/2016 17:38	0.01	0
27968	9/2/2016 17:41	0.01	0
27969	9/2/2016 17:44	0.01	0
27970	9/2/2016 17:47	0.01	0
27971	9/2/2016 17:50	0.01	0
27972	9/2/2016 17:53	0.01	0
27973	9/2/2016 17:56	0.01	0
27974	9/2/2016 17:59	10.457	1.32
27975	9/2/2016 18:02	10.437	1.32
27976	9/2/2016 18:05	10.442	1.32
27977	9/2/2016 18:08	0.01	0
27978	9/2/2016 18:11	0.01	0
27979	9/2/2016 18:14	0.01	0
27980	9/2/2016 18:17	0.01	0
27981	9/2/2016 18:20	0.01	0
27982	9/2/2016 18:23	0.01	0
27983	9/2/2016 18:26	0.01	0
27984	9/2/2016 18:29	0.01	0
27985	9/2/2016 18:32	0.01	0
27986	9/2/2016 18:35	0.01	0
27987	9/2/2016 18:38	0.01	0
27988	9/2/2016 18:41	0.01	0
27989	9/2/2016 18:44	0.01	0
27990	9/2/2016 18:47	0.01	0
27991	9/2/2016 18:50	0.01	0
27992	9/2/2016 18:53	0.01	0
27993	9/2/2016 18:56	0.01	0
27994	9/2/2016 18:59	0.01	0
27995	9/2/2016 19:02	0.01	0
27996	9/2/2016 19:05	0.01	0
27997	9/2/2016 19:08	0.01	0
27998	9/2/2016 19:11	0.01	0
27999	9/2/2016 19:14	0.01	0
28000	9/2/2016 19:17	0.01	0
28001	9/2/2016 19:20	0.01	0
28002	9/2/2016 19:23	0.01	0
28003	9/2/2016 19:26	0.01	0
28004	9/2/2016 19:29	0.01	0
28005	9/2/2016 19:32	0.01	0
28006	9/2/2016 19:35	0.01	0
28007	9/2/2016 19:38	0.01	0
28008	9/2/2016 19:41	0.01	0
28009	9/2/2016 19:44	0.01	0
28010	9/2/2016 19:47	0.01	0
28011	9/2/2016 19:50	0.01	0
28012	9/2/2016 19:53	0.01	0
28013	9/2/2016 19:56	0.01	0
28014	9/2/2016 19:59	0.01	0
28015	9/2/2016 20:02	0.01	0
28016	9/2/2016 20:05	0.01	0
28017	9/2/2016 20:08	0.01	0
28018	9/2/2016 20:11	0.01	0
28019	9/2/2016 20:14	0.01	0
28020	9/2/2016 20:17	0.01	0
28021	9/2/2016 20:20	0.01	0
28022	9/2/2016 20:23	0.01	0
28023	9/2/2016 20:26	0.01	0
28024	9/2/2016 20:29	0.01	0
28025	9/2/2016 20:32	0.01	0
28026	9/2/2016 20:35	0.01	0
28027	9/2/2016 20:38	0.01	0
28028	9/2/2016 20:41	0.01	0
28029	9/2/2016 20:44	0.01	0
28030	9/2/2016 20:47	0.01	0
28031	9/2/2016 20:50	0.01	0
28032	9/2/2016 20:53	0.01	0
28033	9/2/2016 20:56	0.01	0
28034	9/2/2016 20:59	0.01	0
28035	9/2/2016 21:02	0.01	0
28036	9/2/2016 21:05	0.01	0
28037	9/2/2016 21:08	0.01	0
28038	9/2/2016 21:11	0.01	0
28039	9/2/2016 21:14	0.01	0
28040	9/2/2016 21:17	0.01	0
28041	9/2/2016 21:20	0.01	0
28042	9/2/2016 21:23	0.01	0
28043	9/2/2016 21:26	0.01	0
28044	9/2/2016 21:29	0.01	0
28045	9/2/2016 21:32	0.01	0
28046	9/2/2016 21:35	0.01	0
28047	9/2/2016 21:38	0.01	0
28048	9/2/2016 21:41	0.01	0
28049	9/2/2016 21:44	0.01	0
28050	9/2/2016 21:47	0.01	0
28051	9/2/2016 21:50	0.01	0
28052	9/2/2016 21:53	0.01	0
28053	9/2/2016 21:56	0.01	0
28054	9/2/2016 21:59	0.01	0
28055	9/2/2016 22:02	0.01	0
28056	9/2/2016 22:05	0.01	0
28057	9/2/2016 22:08	0.01	0
28058	9/2/2016 22:11	0.01	0
28059	9/2/2016 22:14	0.01	0
28060	9/2/2016 22:17	0.01	0
28061	9/2/2016 22:20	0.01	0
28062	9/2/2016 22:23	0.01	0
28063	9/2/2016 22:26	0.01	0
28064	9/2/2016 22:29	0.01	0
28065	9/2/2016 22:32	0.01	0
28066	9/2/2016 22:35	0.01	0
28067	9/2/2016 22:38	0.01	0
28068	9/2/2016 22:41	0.01	0
28069	9/2/2016 22:44	0.01	0
28070	9/2/2016 22:47	0.01	0
28071	9/2/2016 22:50	0.01	0
28072	9/2/2016 22:53	0.01	0
28073	9/2/2016 22:56	0.01	0
28074	9/2/2016 22:59	0.01	0
28075	9/2/2016 23:02	0.01	0
28076	9/2/2016 23:05	0.01	0
28077	9/2/2016 23:08	0.01	0
28078	9/2/2016 23:11	0.01	0
28079	9/2/2016 23:14	0.01	0
28080	9/2/2016 23:17	0.01	0
28081	9/2/2016 23:20	0.01	0
28082	9/2/2016 23:23	0.01	0
28083	9/2/2016 23:26	0.01	0
28084	9/2/2016 23:29	0.01	0
28085	9/2/2016 23:32	0.01	0
28086	9/2/2016 23:35	0.01	0
28087	9/2/2016 23:38	0.01	0
28088	9/2/2016 23:41	0.01	0
28089	9/2/2016 23:44	0.01	0
28090	9/2/2016 23:47	0.01	0
28091	9/2/2016 23:50	0.01	0
28092	9/2/2016 23:53	0.01	0
28093	9/2/2016 23:56	0.01	0
28094	9/2/2016 23:59	0.01	0
28095	9/3/2016 0:02	0.01	0
28096	9/3/2016 0:05	0.01	0
28097	9/3/2016 0:08	0.01	0
28098	9/3/2016 0:11	0.01	0
28099	9/3/2016 0:14	0.01	0
28100	9/3/2016 0:17	0.01	0
28101	9/3/2016 0:20	0.01	0
28102	9/3/2016 0:23	0.01	0
28103	9/3/2016 0:26	0.01	0
28104	9/3/2016 0:29	0.01	0
28105	9/3/2016 0:32	0.01	0
28106	9/3/2016 0:35	0.01	0
28107	9/3/2016 0:38	0.01	0
28108	9/3/2016 0:41	0.01	0
28109	9/3/2016 0:44	0.01	0
28110	9/3/2016 0:47	0.01	0
28111	9/3/2016 0:50	0.01	0
28112	9/3/2016 0:53	0.01	0
28113	9/3/2016 0:56	0.01	0
28114	9/3/2016 0:59	0.01	0
28115	9/3/2016 1:02	0.01	0
28116	9/3/2016 1:05	0.01	0
28117	9/3/2016 1:08	0.01	0
28118	9/3/2016 1:11	0.01	0
28119	9/3/2016 1:14	0.01	0
28120	9/3/2016 1:17	0.01	0
28121	9/3/2016 1:20	0.01	0
28122	9/3/2016 1:23	0.01	0
28123	9/3/2016 1:26	0.01	0
28124	9/3/2016 1:29	0.01	0
28125	9/3/2016 1:32	0.01	0
28126	9/3/2016 1:35	0.01	0
28127	9/3/2016 1:38	0.01	0
28128	9/3/2016 1:41	0.01	0
28129	9/3/2016 1:44	0.01	0
28130	9/3/2016 1:47	0.01	0
28131	9/3/2016 1:50	0.01	0
28132	9/3/2016 1:53	0.01	0
28133	9/3/2016 1:56	0.01	0
28134	9/3/2016 1:59	0.01	0
28135	9/3/2016 2:02	0.01	0
28136	9/3/2016 2:05	0.01	0
28137	9/3/2016 2:08	0.01	0
28138	9/3/2016 2:11	0.01	0
28139	9/3/2016 2:14	0.01	0
28140	9/3/2016 2:17	0.01	0
28141	9/3/2016 2:20	0.01	0
28142	9/3/2016 2:23	0.01	0
28143	9/3/2016 2:26	0.01	0
28144	9/3/2016 2:29	0.01	0
28145	9/3/2016 2:32	0.01	0
28146	9/3/2016 2:35	0.01	0
28147	9/3/2016 2:38	0.01	0
28148	9/3/2016 2:41	0.01	0
28149	9/3/2016 2:44	0.01	0
28150	9/3/2016 2:47	0.01	0
28151	9/3/2016 2:50	0.01	0
28152	9/3/2016 2:53	0.01	0
28153	9/3/2016 2:56	0.01	0
28154	9/3/2016 2:59	0.01	0
28155	9/3/2016 3:02	0.01	0
28156	9/3/2016 3:05	0.01	0
28157	9/3/2016 3:08	0.01	0
28158	9/3/2016 3:11	0.01	0
28159	9/3/2016 3:14	0.01	0
28160	9/3/2016 3:17	0.01	0
28161	9/3/2016 3:20	0.01	0
28162	9/3/2016 3:23	0.01	0
28163	9/3/2016 3:26	0.01	0
28164	9/3/2016 3:29	0.01	0
28165	9/3/2016 3:32	0.01	0
28166	9/3/2016 3:35	0.01	0
28167	9/3/2016 3:38	0.01	0
28168	9/3/2016 3:41	0.01	0
28169	9/3/2016 3:44	0.01	0
28170	9/3/2016 3:47	0.01	0
28171	9/3/2016 3:50	0.01	0
28172	9/3/2016 3:53	0.01	0
28173	9/3/2016 3:56	0.01	0
28174	9/3/2016 3:59	0.01	0
28175	9/3/2016 4:02	0.01	0
28176	9/3/2016 4:05	0.01	0
28177	9/3/2016 4:08	0.01	0
28178	9/3/2016 4:11	0.01	0
28179	9/3/2016 4:14	0.01	0
28180	9/3/2016 4:17	0.01	0
28181	9/3/2016 4:20	0.01	0
28182	9/3/2016 4:23	0.01	0
28183	9/3/2016 4:26	0.01	0
28184	9/3/2016 4:29	0.01	0
28185	9/3/2016 4:32	0.01	0
28186	9/3/2016 4:35	0.01	0
28187	9/3/2016 4:38	0.01	0
28188	9/3/2016 4:41	0.01	0
28189	9/3/2016 4:44	0.01	0
28190	9/3/2016 4:47	0.01	0
28191	9/3/2016 4:50	0.01	0
28192	9/3/2016 4:53	0.01	0
28193	9/3/2016 4:56	0.01	0
28194	9/3/2016 4:59	0.01	0
28195	9/3/2016 5:02	0.01	0
28196	9/3/2016 5:05	0.01	0
28197	9/3/2016 5:08	0.01	0
28198	9/3/2016 5:11	0.01	0
28199	9/3/2016 5:14	0.01	0
28200	9/3/2016 5:17	0.01	0
28201	9/3/2016 5:20	0.01	0
28202	9/3/2016 5:23	0.01	0
28203	9/3/2016 5:26	0.01	0
28204	9/3/2016 5:29	0.01	0
28205	9/3/2016 5:32	0.01	0
28206	9/3/2016 5:35	0.01	0
28207	9/3/2016 5:38	0.01	0
28208	9/3/2016 5:41	0.01	0
28209	9/3/2016 5:44	0.01	0
28210	9/3/2016 5:47	0.01	0
28211	9/3/2016 5:50	0.01	0
28212	9/3/2016 5:53	0.01	0
28213	9/3/2016 5:56	0.01	0
28214	9/3/2016 5:59	0.01	0
28215	9/3/2016 6:02	0.01	0
28216	9/3/2016 6:05	0.01	0
28217	9/3/2016 6:08	0.01	0
28218	9/3/2016 6:11	0.01	0
28219	9/3/2016 6:14	0.01	0
28220	9/3/2016 6:17	0.01	0
28221	9/3/2016 6:20	0.01	0
28222	9/3/2016 6:23	0.01	0
28223	9/3/2016 6:26	0.01	0
28224	9/3/2016 6:29	0.01	0
28225	9/3/2016 6:32	0.01	0
28226	9/3/2016 6:35	0.01	0
28227	9/3/2016 6:38	0.01	0
28228	9/3/2016 6:41	0.01	0
28229	9/3/2016 6:44	0.01	0
28230	9/3/2016 6:47	0.01	0
28231	9/3/2016 6:50	0.01	0
28232	9/3/2016 6:53	0.01	0
28233	9/3/2016 6:56	0.01	0
28234	9/3/2016 6:59	0.01	0
28235	9/3/2016 7:02	0.01	0
28236	9/3/2016 7:05	0.01	0
28237	9/3/2016 7:08	0.01	0
28238	9/3/2016 7:11	0.01	0
28239	9/3/2016 7:14	0.01	0
28240	9/3/2016 7:17	0.01	0
28241	9/3/2016 7:20	0.01	0
28242	9/3/2016 7:23	0.01	0
28243	9/3/2016 7:26	0.01	0
28244	9/3/2016 7:29	0.01	0
28245	9/3/2016 7:32	0.01	0
28246	9/3/2016 7:35	0.01	0
28247	9/3/2016 7:38	0.01	0
28248	9/3/2016 7:41	0.01	0
28249	9/3/2016 7:44	0.01	0
28250	9/3/2016 7:47	0.01	0
28251	9/3/2016 7:50	0.01	0
28252	9/3/2016 7:53	0.01	0
28253	9/3/2016 7:56	0.01	0
28254	9/3/2016 7:59	0.01	0
28255	9/3/2016 8:02	0.01	0
28256	9/3/2016 8:05	0.01	0
28257	9/3/2016 8:08	0.01	0
28258	9/3/2016 8:11	0.01	0
28259	9/3/2016 8:14	0.01	0
28260	9/3/2016 8:17	0.01	0
28261	9/3/2016 8:20	0.01	0
28262	9/3/2016 8:23	0.01	0
28263	9/3/2016 8:26	0.01	0
28264	9/3/2016 8:29	0.01	0
28265	9/3/2016 8:32	0.01	0
28266	9/3/2016 8:35	0.01	0
28267	9/3/2016 8:38	0.01	0
28268	9/3/2016 8:41	0.01	0
28269	9/3/2016 8:44	0.01	0
28270	9/3/2016 8:47	0.01	0
28271	9/3/2016 8:50	0.01	0
28272	9/3/2016 8:53	0.01	0
28273	9/3/2016 8:56	0.01	0
28274	9/3/2016 8:59	0.01	0
28275	9/3/2016 9:02	0.01	0
28276	9/3/2016 9:05	0.01	0
28277	9/3/2016 9:08	0.01	0
28278	9/3/2016 9:11	0.01	0
28279	9/3/2016 9:14	0.01	0
28280	9/3/2016 9:17	0.01	0
28281	9/3/2016 9:20	0.01	0
28282	9/3/2016 9:23	0.01	0
28283	9/3/2016 9:26	0.01	0
28284	9/3/2016 9:29	0.01	0
28285	9/3/2016 9:32	0.01	0
28286	9/3/2016 9:35	0.01	0
28287	9/3/2016 9:38	0.01	0
28288	9/3/2016 9:41	0.01	0
28289	9/3/2016 9:44	0.01	0
28290	9/3/2016 9:47	0.01	0
28291	9/3/2016 9:50	0.01	0
28292	9/3/2016 9:53	0.01	0
28293	9/3/2016 9:56	0.01	0
28294	9/3/2016 9:59	0.01	0
28295	9/3/2016 10:02	0.01	0
28296	9/3/2016 10:05	0.01	0
28297	9/3/2016 10:08	0.01	0
28298	9/3/2016 10:11	0.01	0
28299	9/3/2016 10:14	0.01	0
28300	9/3/2016 10:17	0.01	0
28301	9/3/2016 10:20	0.01	0
28302	9/3/2016 10:23	0.01	0
28303	9/3/2016 10:26	0.01	0
