"Plot Title: Downstairs"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10881125, SEN S/N: 10881125)","Host Connected (LGR S/N: 10881125)","Stopped (LGR S/N: 10881125)","End Of File (LGR S/N: 10881125)"
9573,07/21/17 06:03:28 AM,68.448,,,
9574,07/21/17 06:04:28 AM,68.234,,,
9575,07/21/17 06:05:28 AM,68.020,,,
9576,07/21/17 06:06:28 AM,67.849,,,
9577,07/21/17 06:07:28 AM,67.806,,,
9578,07/21/17 06:08:28 AM,67.635,,,
9579,07/21/17 06:09:28 AM,67.377,,,
9580,07/21/17 06:10:28 AM,67.249,,,
9581,07/21/17 06:11:28 AM,67.163,,,
9582,07/21/17 06:12:28 AM,67.120,,,
9583,07/21/17 06:13:28 AM,67.035,,,
9584,07/21/17 06:14:28 AM,67.035,,,
9585,07/21/17 06:15:28 AM,67.035,,,
9586,07/21/17 06:16:28 AM,67.035,,,
9587,07/21/17 06:17:28 AM,67.035,,,
9588,07/21/17 06:18:28 AM,66.992,,,
9589,07/21/17 06:19:28 AM,66.992,,,
9590,07/21/17 06:20:28 AM,66.906,,,
9591,07/21/17 06:21:28 AM,66.906,,,
9592,07/21/17 06:22:28 AM,66.862,,,
9593,07/21/17 06:23:28 AM,66.821,,,
9594,07/21/17 06:24:28 AM,66.821,,,
9595,07/21/17 06:25:28 AM,66.862,,,
9596,07/21/17 06:26:28 AM,66.821,,,
9597,07/21/17 06:27:28 AM,66.778,,,
9598,07/21/17 06:28:28 AM,66.821,,,
9599,07/21/17 06:29:28 AM,66.821,,,
9600,07/21/17 06:30:28 AM,66.735,,,
9601,07/21/17 06:31:28 AM,66.735,,,
9602,07/21/17 06:32:28 AM,66.735,,,
9603,07/21/17 06:33:28 AM,66.778,,,
9604,07/21/17 06:34:28 AM,66.735,,,
9605,07/21/17 06:35:28 AM,66.691,,,
9606,07/21/17 06:36:28 AM,66.650,,,
9607,07/21/17 06:37:28 AM,66.691,,,
9608,07/21/17 06:38:28 AM,66.691,,,
9609,07/21/17 06:39:28 AM,66.650,,,
9610,07/21/17 06:40:28 AM,66.650,,,
9611,07/21/17 06:41:28 AM,66.650,,,
9612,07/21/17 06:42:28 AM,66.691,,,
9613,07/21/17 06:43:28 AM,66.650,,,
9614,07/21/17 06:44:28 AM,66.691,,,
9615,07/21/17 06:45:28 AM,66.735,,,
9616,07/21/17 06:46:28 AM,66.735,,,
9617,07/21/17 06:47:28 AM,66.778,,,
9618,07/21/17 06:48:28 AM,66.778,,,
9619,07/21/17 06:49:28 AM,66.778,,,
9620,07/21/17 06:50:28 AM,66.778,,,
9621,07/21/17 06:51:28 AM,66.862,,,
9622,07/21/17 06:52:28 AM,66.906,,,
9623,07/21/17 06:53:28 AM,66.949,,,
9624,07/21/17 06:54:28 AM,66.992,,,
9625,07/21/17 06:55:28 AM,66.992,,,
9626,07/21/17 06:56:28 AM,66.992,,,
9627,07/21/17 06:57:28 AM,67.035,,,
9628,07/21/17 06:58:28 AM,67.035,,,
9629,07/21/17 06:59:28 AM,67.077,,,
9630,07/21/17 07:00:28 AM,67.077,,,
9631,07/21/17 07:01:28 AM,67.035,,,
9632,07/21/17 07:02:28 AM,67.035,,,
9633,07/21/17 07:03:28 AM,67.035,,,
9634,07/21/17 07:04:28 AM,67.120,,,
9635,07/21/17 07:05:28 AM,67.120,,,
9636,07/21/17 07:06:28 AM,67.120,,,
9637,07/21/17 07:07:28 AM,67.120,,,
9638,07/21/17 07:08:28 AM,67.120,,,
9639,07/21/17 07:09:28 AM,67.163,,,
9640,07/21/17 07:10:28 AM,67.163,,,
9641,07/21/17 07:11:28 AM,67.206,,,
9642,07/21/17 07:12:28 AM,67.249,,,
9643,07/21/17 07:13:28 AM,67.291,,,
9644,07/21/17 07:14:28 AM,67.334,,,
9645,07/21/17 07:15:28 AM,67.334,,,
9646,07/21/17 07:16:28 AM,67.377,,,
9647,07/21/17 07:17:28 AM,67.420,,,
9648,07/21/17 07:18:28 AM,67.464,,,
9649,07/21/17 07:19:28 AM,67.464,,,
9650,07/21/17 07:20:28 AM,67.505,,,
9651,07/21/17 07:21:28 AM,67.505,,,
9652,07/21/17 07:22:28 AM,67.548,,,
9653,07/21/17 07:23:28 AM,67.591,,,
9654,07/21/17 07:24:28 AM,67.635,,,
9655,07/21/17 07:25:28 AM,67.678,,,
9656,07/21/17 07:26:28 AM,67.719,,,
9657,07/21/17 07:27:28 AM,67.762,,,
9658,07/21/17 07:28:28 AM,67.806,,,
9659,07/21/17 07:29:28 AM,67.849,,,
9660,07/21/17 07:30:28 AM,67.849,,,
9661,07/21/17 07:31:28 AM,67.892,,,
9662,07/21/17 07:32:28 AM,67.892,,,
9663,07/21/17 07:33:28 AM,67.933,,,
9664,07/21/17 07:34:28 AM,67.933,,,
9665,07/21/17 07:35:28 AM,67.977,,,
9666,07/21/17 07:36:28 AM,68.020,,,
9667,07/21/17 07:37:28 AM,68.063,,,
9668,07/21/17 07:38:28 AM,68.106,,,
9669,07/21/17 07:39:28 AM,68.148,,,
9670,07/21/17 07:40:28 AM,68.191,,,
9671,07/21/17 07:41:28 AM,68.234,,,
9672,07/21/17 07:42:28 AM,68.277,,,
9673,07/21/17 07:43:28 AM,68.320,,,
9674,07/21/17 07:44:28 AM,68.362,,,
9675,07/21/17 07:45:28 AM,68.362,,,
9676,07/21/17 07:46:28 AM,68.405,,,
9677,07/21/17 07:47:28 AM,68.405,,,
9678,07/21/17 07:48:28 AM,68.448,,,
9679,07/21/17 07:49:28 AM,68.491,,,
9680,07/21/17 07:50:28 AM,68.491,,,
9681,07/21/17 07:51:28 AM,68.535,,,
9682,07/21/17 07:52:28 AM,68.578,,,
9683,07/21/17 07:53:28 AM,68.619,,,
9684,07/21/17 07:54:28 AM,68.619,,,
9685,07/21/17 07:55:28 AM,68.662,,,
9686,07/21/17 07:56:28 AM,68.662,,,
9687,07/21/17 07:57:28 AM,68.706,,,
9688,07/21/17 07:58:28 AM,68.749,,,
9689,07/21/17 07:59:28 AM,68.792,,,
9690,07/21/17 08:00:28 AM,68.833,,,
9691,07/21/17 08:01:28 AM,68.877,,,
9692,07/21/17 08:02:28 AM,68.920,,,
9693,07/21/17 08:03:28 AM,68.963,,,
9694,07/21/17 08:04:28 AM,69.006,,,
9695,07/21/17 08:05:28 AM,69.049,,,
9696,07/21/17 08:06:28 AM,69.134,,,
9697,07/21/17 08:07:28 AM,69.264,,,
9698,07/21/17 08:08:28 AM,69.391,,,
9699,07/21/17 08:09:28 AM,69.521,,,
9700,07/21/17 08:10:28 AM,69.564,,,
9701,07/21/17 08:11:28 AM,69.649,,,
9702,07/21/17 08:12:28 AM,69.692,,,
9703,07/21/17 08:13:28 AM,69.778,,,
9704,07/21/17 08:14:28 AM,69.822,,,
9705,07/21/17 08:15:28 AM,69.865,,,
9706,07/21/17 08:16:28 AM,69.949,,,
9707,07/21/17 08:17:28 AM,70.036,,,
9708,07/21/17 08:18:28 AM,70.079,,,
9709,07/21/17 08:19:28 AM,70.122,,,
9710,07/21/17 08:20:28 AM,70.165,,,
9711,07/21/17 08:21:28 AM,70.207,,,
9712,07/21/17 08:22:28 AM,70.250,,,
9713,07/21/17 08:23:28 AM,70.293,,,
9714,07/21/17 08:24:28 AM,70.336,,,
9715,07/21/17 08:25:28 AM,70.380,,,
9716,07/21/17 08:26:28 AM,70.423,,,
9717,07/21/17 08:27:28 AM,70.423,,,
9718,07/21/17 08:28:28 AM,70.507,,,
9719,07/21/17 08:29:28 AM,70.507,,,
9720,07/21/17 08:30:28 AM,70.551,,,
9721,07/21/17 08:31:28 AM,70.551,,,
9722,07/21/17 08:32:28 AM,70.594,,,
9723,07/21/17 08:33:28 AM,70.594,,,
9724,07/21/17 08:34:28 AM,70.637,,,
9725,07/21/17 08:35:28 AM,70.680,,,
9726,07/21/17 08:36:28 AM,70.767,,,
9727,07/21/17 08:37:28 AM,70.810,,,
9728,07/21/17 08:38:28 AM,70.810,,,
9729,07/21/17 08:39:28 AM,70.851,,,
9730,07/21/17 08:40:28 AM,70.851,,,
9731,07/21/17 08:41:28 AM,70.894,,,
9732,07/21/17 08:42:28 AM,70.894,,,
9733,07/21/17 08:43:28 AM,70.894,,,
9734,07/21/17 08:44:28 AM,70.894,,,
9735,07/21/17 08:45:28 AM,70.851,,,
9736,07/21/17 08:46:28 AM,70.851,,,
9737,07/21/17 08:47:28 AM,70.851,,,
9738,07/21/17 08:48:28 AM,70.851,,,
9739,07/21/17 08:49:28 AM,70.851,,,
9740,07/21/17 08:50:28 AM,70.851,,,
9741,07/21/17 08:51:28 AM,70.851,,,
9742,07/21/17 08:52:28 AM,70.851,,,
9743,07/21/17 08:53:28 AM,70.894,,,
9744,07/21/17 08:54:28 AM,70.894,,,
9745,07/21/17 08:55:28 AM,70.894,,,
9746,07/21/17 08:56:28 AM,70.894,,,
9747,07/21/17 08:57:28 AM,70.894,,,
9748,07/21/17 08:58:28 AM,70.938,,,
9749,07/21/17 08:59:28 AM,70.981,,,
9750,07/21/17 09:00:28 AM,70.981,,,
9751,07/21/17 09:01:28 AM,70.981,,,
9752,07/21/17 09:02:28 AM,71.024,,,
9753,07/21/17 09:03:28 AM,71.024,,,
9754,07/21/17 09:04:28 AM,71.024,,,
9755,07/21/17 09:05:28 AM,71.067,,,
9756,07/21/17 09:06:28 AM,71.110,,,
9757,07/21/17 09:07:28 AM,71.110,,,
9758,07/21/17 09:08:28 AM,71.110,,,
9759,07/21/17 09:09:28 AM,71.154,,,
9760,07/21/17 09:10:28 AM,71.154,,,
9761,07/21/17 09:11:28 AM,71.197,,,
9762,07/21/17 09:12:28 AM,71.197,,,
9763,07/21/17 09:13:28 AM,71.238,,,
9764,07/21/17 09:14:28 AM,71.238,,,
9765,07/21/17 09:15:28 AM,71.238,,,
9766,07/21/17 09:16:28 AM,71.238,,,
9767,07/21/17 09:17:28 AM,71.281,,,
9768,07/21/17 09:18:28 AM,71.281,,,
9769,07/21/17 09:19:28 AM,71.281,,,
9770,07/21/17 09:20:28 AM,71.325,,,
9771,07/21/17 09:21:28 AM,71.325,,,
9772,07/21/17 09:22:28 AM,71.325,,,
9773,07/21/17 09:23:28 AM,71.368,,,
9774,07/21/17 09:24:28 AM,71.368,,,
9775,07/21/17 09:25:28 AM,71.411,,,
9776,07/21/17 09:26:28 AM,71.411,,,
9777,07/21/17 09:27:28 AM,71.454,,,
9778,07/21/17 09:28:28 AM,71.454,,,
9779,07/21/17 09:29:28 AM,71.454,,,
9780,07/21/17 09:30:28 AM,71.454,,,
9781,07/21/17 09:31:28 AM,71.454,,,
9782,07/21/17 09:32:28 AM,71.497,,,
9783,07/21/17 09:33:28 AM,71.497,,,
9784,07/21/17 09:34:28 AM,71.541,,,
9785,07/21/17 09:35:28 AM,71.541,,,
9786,07/21/17 09:36:28 AM,71.541,,,
9787,07/21/17 09:37:28 AM,71.541,,,
9788,07/21/17 09:38:28 AM,71.541,,,
9789,07/21/17 09:39:28 AM,71.584,,,
9790,07/21/17 09:40:28 AM,71.541,,,
9791,07/21/17 09:41:28 AM,71.584,,,
9792,07/21/17 09:42:28 AM,71.584,,,
9793,07/21/17 09:43:28 AM,71.627,,,
9794,07/21/17 09:44:28 AM,71.627,,,
9795,07/21/17 09:45:28 AM,71.627,,,
9796,07/21/17 09:46:28 AM,71.670,,,
9797,07/21/17 09:47:28 AM,71.670,,,
9798,07/21/17 09:48:28 AM,71.670,,,
9799,07/21/17 09:49:28 AM,71.712,,,
9800,07/21/17 09:50:28 AM,71.712,,,
9801,07/21/17 09:51:28 AM,71.712,,,
9802,07/21/17 09:52:28 AM,71.712,,,
9803,07/21/17 09:53:28 AM,71.712,,,
9804,07/21/17 09:54:28 AM,71.755,,,
9805,07/21/17 09:55:28 AM,71.755,,,
9806,07/21/17 09:56:28 AM,71.755,,,
9807,07/21/17 09:57:28 AM,71.755,,,
9808,07/21/17 09:58:28 AM,71.755,,,
9809,07/21/17 09:59:28 AM,71.798,,,
9810,07/21/17 10:00:28 AM,71.798,,,
9811,07/21/17 10:01:28 AM,71.798,,,
9812,07/21/17 10:02:28 AM,71.798,,,
9813,07/21/17 10:03:28 AM,71.798,,,
9814,07/21/17 10:04:28 AM,71.798,,,
9815,07/21/17 10:05:28 AM,71.841,,,
9816,07/21/17 10:06:28 AM,71.841,,,
9817,07/21/17 10:07:28 AM,71.841,,,
9818,07/21/17 10:08:28 AM,71.884,,,
9819,07/21/17 10:09:28 AM,71.884,,,
9820,07/21/17 10:10:28 AM,71.884,,,
9821,07/21/17 10:11:28 AM,71.928,,,
9822,07/21/17 10:12:28 AM,71.928,,,
9823,07/21/17 10:13:28 AM,71.971,,,
9824,07/21/17 10:14:28 AM,71.971,,,
9825,07/21/17 10:15:28 AM,72.014,,,
9826,07/21/17 10:16:28 AM,72.014,,,
9827,07/21/17 10:17:28 AM,72.057,,,
9828,07/21/17 10:18:28 AM,72.057,,,
9829,07/21/17 10:19:28 AM,72.014,,,
9830,07/21/17 10:20:28 AM,72.014,,,
9831,07/21/17 10:21:28 AM,72.057,,,
9832,07/21/17 10:22:28 AM,72.057,,,
9833,07/21/17 10:23:28 AM,72.057,,,
9834,07/21/17 10:24:28 AM,72.100,,,
9835,07/21/17 10:25:28 AM,72.100,,,
9836,07/21/17 10:26:28 AM,72.100,,,
9837,07/21/17 10:27:28 AM,72.100,,,
9838,07/21/17 10:28:28 AM,72.144,,,
9839,07/21/17 10:29:28 AM,72.144,,,
9840,07/21/17 10:30:28 AM,72.144,,,
9841,07/21/17 10:31:28 AM,72.144,,,
9842,07/21/17 10:32:28 AM,72.144,,,
9843,07/21/17 10:33:28 AM,72.187,,,
9844,07/21/17 10:34:28 AM,72.187,,,
9845,07/21/17 10:35:28 AM,72.187,,,
9846,07/21/17 10:36:28 AM,72.187,,,
9847,07/21/17 10:37:28 AM,72.230,,,
9848,07/21/17 10:38:28 AM,72.271,,,
9849,07/21/17 10:39:28 AM,72.315,,,
9850,07/21/17 10:40:28 AM,72.315,,,
9851,07/21/17 10:41:28 AM,72.315,,,
9852,07/21/17 10:42:28 AM,72.358,,,
9853,07/21/17 10:43:28 AM,72.358,,,
9854,07/21/17 10:44:28 AM,72.358,,,
9855,07/21/17 10:45:28 AM,72.358,,,
9856,07/21/17 10:46:28 AM,72.401,,,
9857,07/21/17 10:47:28 AM,72.401,,,
9858,07/21/17 10:48:28 AM,72.401,,,
9859,07/21/17 10:49:28 AM,72.444,,,
9860,07/21/17 10:50:28 AM,72.444,,,
9861,07/21/17 10:51:28 AM,72.444,,,
9862,07/21/17 10:52:28 AM,72.487,,,
9863,07/21/17 10:53:28 AM,72.487,,,
9864,07/21/17 10:54:28 AM,72.487,,,
9865,07/21/17 10:55:28 AM,72.487,,,
9866,07/21/17 10:56:28 AM,72.531,,,
9867,07/21/17 10:57:28 AM,72.531,,,
9868,07/21/17 10:58:28 AM,72.531,,,
9869,07/21/17 10:59:28 AM,72.531,,,
9870,07/21/17 11:00:28 AM,72.574,,,
9871,07/21/17 11:01:28 AM,72.574,,,
9872,07/21/17 11:02:28 AM,72.574,,,
9873,07/21/17 11:03:28 AM,72.574,,,
9874,07/21/17 11:04:28 AM,72.617,,,
9875,07/21/17 11:05:28 AM,72.660,,,
9876,07/21/17 11:06:28 AM,72.660,,,
9877,07/21/17 11:07:28 AM,72.703,,,
9878,07/21/17 11:08:28 AM,72.703,,,
9879,07/21/17 11:09:28 AM,72.790,,,
9880,07/21/17 11:10:28 AM,72.790,,,
9881,07/21/17 11:11:28 AM,72.790,,,
9882,07/21/17 11:12:28 AM,72.833,,,
9883,07/21/17 11:13:28 AM,72.833,,,
9884,07/21/17 11:14:28 AM,72.833,,,
9885,07/21/17 11:15:28 AM,72.876,,,
9886,07/21/17 11:16:28 AM,72.876,,,
9887,07/21/17 11:17:28 AM,72.919,,,
9888,07/21/17 11:18:28 AM,72.919,,,
9889,07/21/17 11:19:28 AM,72.919,,,
9890,07/21/17 11:20:28 AM,72.963,,,
9891,07/21/17 11:21:28 AM,72.963,,,
9892,07/21/17 11:22:28 AM,73.006,,,
9893,07/21/17 11:23:28 AM,73.006,,,
9894,07/21/17 11:24:28 AM,73.049,,,
9895,07/21/17 11:25:28 AM,73.049,,,
9896,07/21/17 11:26:28 AM,73.092,,,
9897,07/21/17 11:27:28 AM,73.092,,,
9898,07/21/17 11:28:28 AM,73.092,,,
9899,07/21/17 11:29:28 AM,73.135,,,
9900,07/21/17 11:30:28 AM,73.135,,,
9901,07/21/17 11:31:28 AM,73.135,,,
9902,07/21/17 11:32:28 AM,73.179,,,
9903,07/21/17 11:33:28 AM,73.179,,,
9904,07/21/17 11:34:28 AM,73.265,,,
9905,07/21/17 11:35:28 AM,73.265,,,
9906,07/21/17 11:36:28 AM,73.308,,,
9907,07/21/17 11:37:28 AM,73.351,,,
9908,07/21/17 11:38:28 AM,73.351,,,
9909,07/21/17 11:39:28 AM,73.351,,,
9910,07/21/17 11:40:28 AM,73.395,,,
9911,07/21/17 11:41:28 AM,73.395,,,
9912,07/21/17 11:42:28 AM,73.395,,,
9913,07/21/17 11:43:28 AM,73.395,,,
9914,07/21/17 11:44:28 AM,73.395,,,
9915,07/21/17 11:45:28 AM,73.395,,,
9916,07/21/17 11:46:28 AM,73.395,,,
9917,07/21/17 11:47:28 AM,73.395,,,
9918,07/21/17 11:48:28 AM,73.395,,,
9919,07/21/17 11:49:28 AM,73.395,,,
9920,07/21/17 11:50:28 AM,73.395,,,
9921,07/21/17 11:51:28 AM,73.438,,,
9922,07/21/17 11:52:28 AM,73.438,,,
9923,07/21/17 11:53:28 AM,73.481,,,
9924,07/21/17 11:54:28 AM,73.524,,,
9925,07/21/17 11:55:28 AM,73.481,,,
9926,07/21/17 11:56:28 AM,73.524,,,
9927,07/21/17 11:57:28 AM,73.524,,,
9928,07/21/17 11:58:28 AM,73.524,,,
9929,07/21/17 11:59:28 AM,73.567,,,
9930,07/21/17 12:00:28 PM,73.567,,,
9931,07/21/17 12:01:28 PM,73.567,,,
9932,07/21/17 12:02:28 PM,73.567,,,
9933,07/21/17 12:03:28 PM,73.611,,,
9934,07/21/17 12:04:28 PM,73.654,,,
9935,07/21/17 12:05:28 PM,73.697,,,
9936,07/21/17 12:06:28 PM,73.697,,,
9937,07/21/17 12:07:28 PM,73.697,,,
9938,07/21/17 12:08:28 PM,73.697,,,
9939,07/21/17 12:09:28 PM,73.697,,,
9940,07/21/17 12:10:28 PM,73.740,,,
9941,07/21/17 12:11:28 PM,73.740,,,
9942,07/21/17 12:12:28 PM,73.783,,,
9943,07/21/17 12:13:28 PM,73.783,,,
9944,07/21/17 12:14:28 PM,73.783,,,
9945,07/21/17 12:15:28 PM,73.827,,,
9946,07/21/17 12:16:28 PM,73.827,,,
9947,07/21/17 12:17:28 PM,73.827,,,
9948,07/21/17 12:18:28 PM,73.870,,,
9949,07/21/17 12:19:28 PM,73.870,,,
9950,07/21/17 12:20:28 PM,73.870,,,
9951,07/21/17 12:21:28 PM,73.913,,,
9952,07/21/17 12:22:28 PM,73.913,,,
9953,07/21/17 12:23:28 PM,73.956,,,
9954,07/21/17 12:24:28 PM,73.956,,,
9955,07/21/17 12:25:28 PM,73.956,,,
9956,07/21/17 12:26:28 PM,73.956,,,
9957,07/21/17 12:27:28 PM,73.999,,,
9958,07/21/17 12:28:28 PM,73.999,,,
9959,07/21/17 12:29:28 PM,73.999,,,
9960,07/21/17 12:30:28 PM,73.999,,,
9961,07/21/17 12:31:28 PM,73.999,,,
9962,07/21/17 12:32:28 PM,74.043,,,
9963,07/21/17 12:33:28 PM,74.043,,,
9964,07/21/17 12:34:28 PM,74.043,,,
9965,07/21/17 12:35:28 PM,74.043,,,
9966,07/21/17 12:36:28 PM,74.086,,,
9967,07/21/17 12:37:28 PM,74.086,,,
9968,07/21/17 12:38:28 PM,74.086,,,
9969,07/21/17 12:39:28 PM,74.086,,,
9970,07/21/17 12:40:28 PM,74.086,,,
9971,07/21/17 12:41:28 PM,74.129,,,
9972,07/21/17 12:42:28 PM,74.129,,,
9973,07/21/17 12:43:28 PM,74.129,,,
9974,07/21/17 12:44:28 PM,74.172,,,
9975,07/21/17 12:45:28 PM,74.172,,,
9976,07/21/17 12:46:28 PM,74.172,,,
9977,07/21/17 12:47:28 PM,74.215,,,
9978,07/21/17 12:48:28 PM,74.215,,,
9979,07/21/17 12:49:28 PM,74.259,,,
9980,07/21/17 12:50:28 PM,74.259,,,
9981,07/21/17 12:51:28 PM,74.302,,,
9982,07/21/17 12:52:28 PM,74.302,,,
9983,07/21/17 12:53:28 PM,74.345,,,
9984,07/21/17 12:54:28 PM,74.345,,,
9985,07/21/17 12:55:28 PM,74.388,,,
9986,07/21/17 12:56:28 PM,74.388,,,
9987,07/21/17 12:57:28 PM,74.431,,,
9988,07/21/17 12:58:28 PM,74.431,,,
9989,07/21/17 12:59:28 PM,74.431,,,
9990,07/21/17 01:00:28 PM,74.431,,,
9991,07/21/17 01:01:28 PM,74.431,,,
9992,07/21/17 01:02:28 PM,74.431,,,
9993,07/21/17 01:03:28 PM,74.388,,,
9994,07/21/17 01:04:28 PM,74.388,,,
9995,07/21/17 01:05:28 PM,74.388,,,
9996,07/21/17 01:06:28 PM,74.388,,,
9997,07/21/17 01:07:28 PM,74.388,,,
9998,07/21/17 01:08:28 PM,74.431,,,
9999,07/21/17 01:09:28 PM,74.431,,,
10000,07/21/17 01:10:28 PM,74.388,,,
10001,07/21/17 01:11:28 PM,74.431,,,
10002,07/21/17 01:12:28 PM,74.431,,,
10003,07/21/17 01:13:28 PM,74.431,,,
10004,07/21/17 01:14:28 PM,74.431,,,
10005,07/21/17 01:15:28 PM,74.431,,,
10006,07/21/17 01:16:28 PM,74.431,,,
10007,07/21/17 01:17:28 PM,74.431,,,
10008,07/21/17 01:18:28 PM,74.475,,,
10009,07/21/17 01:19:28 PM,74.475,,,
10010,07/21/17 01:20:28 PM,74.431,,,
10011,07/21/17 01:21:28 PM,74.431,,,
10012,07/21/17 01:22:28 PM,74.431,,,
10013,07/21/17 01:23:28 PM,74.431,,,
10014,07/21/17 01:24:28 PM,74.431,,,
10015,07/21/17 01:25:28 PM,74.431,,,
10016,07/21/17 01:26:28 PM,74.431,,,
10017,07/21/17 01:27:28 PM,74.475,,,
10018,07/21/17 01:28:28 PM,74.475,,,
10019,07/21/17 01:29:28 PM,74.475,,,
10020,07/21/17 01:30:28 PM,74.475,,,
10021,07/21/17 01:31:28 PM,74.475,,,
10022,07/21/17 01:32:28 PM,74.475,,,
10023,07/21/17 01:33:28 PM,74.518,,,
10024,07/21/17 01:34:28 PM,74.518,,,
10025,07/21/17 01:35:28 PM,74.518,,,
10026,07/21/17 01:36:28 PM,74.561,,,
10027,07/21/17 01:37:28 PM,74.561,,,
10028,07/21/17 01:38:28 PM,74.604,,,
10029,07/21/17 01:39:28 PM,74.604,,,
10030,07/21/17 01:40:28 PM,74.604,,,
10031,07/21/17 01:41:28 PM,74.647,,,
10032,07/21/17 01:42:28 PM,74.647,,,
10033,07/21/17 01:43:28 PM,74.647,,,
10034,07/21/17 01:44:28 PM,74.691,,,
10035,07/21/17 01:45:28 PM,74.691,,,
10036,07/21/17 01:46:28 PM,74.736,,,
10037,07/21/17 01:47:28 PM,74.736,,,
10038,07/21/17 01:48:28 PM,74.779,,,
10039,07/21/17 01:49:28 PM,74.779,,,
10040,07/21/17 01:50:28 PM,74.779,,,
10041,07/21/17 01:51:28 PM,74.822,,,
10042,07/21/17 01:52:28 PM,74.865,,,
10043,07/21/17 01:53:28 PM,74.865,,,
10044,07/21/17 01:54:28 PM,74.908,,,
10045,07/21/17 01:55:28 PM,74.952,,,
10046,07/21/17 01:56:28 PM,74.952,,,
10047,07/21/17 01:57:28 PM,74.952,,,
10048,07/21/17 01:58:28 PM,74.995,,,
10049,07/21/17 01:59:28 PM,75.038,,,
10050,07/21/17 02:00:28 PM,75.038,,,
10051,07/21/17 02:01:28 PM,75.038,,,
10052,07/21/17 02:02:28 PM,75.081,,,
10053,07/21/17 02:03:28 PM,75.081,,,
10054,07/21/17 02:04:28 PM,75.081,,,
10055,07/21/17 02:05:28 PM,75.124,,,
10056,07/21/17 02:06:28 PM,75.124,,,
10057,07/21/17 02:07:28 PM,75.168,,,
10058,07/21/17 02:08:28 PM,75.168,,,
10059,07/21/17 02:09:28 PM,75.168,,,
10060,07/21/17 02:10:28 PM,75.211,,,
10061,07/21/17 02:11:28 PM,75.256,,,
10062,07/21/17 02:12:28 PM,75.299,,,
10063,07/21/17 02:13:28 PM,75.299,,,
10064,07/21/17 02:14:28 PM,75.342,,,
10065,07/21/17 02:15:28 PM,75.342,,,
10066,07/21/17 02:16:28 PM,75.385,,,
10067,07/21/17 02:17:28 PM,75.385,,,
10068,07/21/17 02:18:28 PM,75.429,,,
10069,07/21/17 02:19:28 PM,75.429,,,
10070,07/21/17 02:20:28 PM,75.472,,,
10071,07/21/17 02:21:28 PM,75.472,,,
10072,07/21/17 02:22:28 PM,75.515,,,
10073,07/21/17 02:23:28 PM,75.601,,,
10074,07/21/17 02:24:28 PM,75.601,,,
10075,07/21/17 02:25:28 PM,75.515,,,
10076,07/21/17 02:26:28 PM,75.429,,,
10077,07/21/17 02:27:28 PM,75.342,,,
10078,07/21/17 02:28:28 PM,75.256,,,
10079,07/21/17 02:29:28 PM,75.168,,,
10080,07/21/17 02:30:28 PM,75.124,,,
10081,07/21/17 02:31:28 PM,75.038,,,
10082,07/21/17 02:32:28 PM,74.995,,,
10083,07/21/17 02:33:28 PM,74.952,,,
10084,07/21/17 02:34:28 PM,74.952,,,
10085,07/21/17 02:35:28 PM,75.038,,,
10086,07/21/17 02:36:28 PM,75.081,,,
10087,07/21/17 02:37:28 PM,75.124,,,
10088,07/21/17 02:38:28 PM,75.168,,,
10089,07/21/17 02:39:28 PM,75.256,,,
10090,07/21/17 02:40:28 PM,75.299,,,
10091,07/21/17 02:41:28 PM,75.299,,,
10092,07/21/17 02:42:28 PM,75.342,,,
10093,07/21/17 02:43:28 PM,75.385,,,
10094,07/21/17 02:44:28 PM,75.429,,,
10095,07/21/17 02:45:28 PM,75.429,,,
10096,07/21/17 02:46:28 PM,75.472,,,
10097,07/21/17 02:47:28 PM,75.515,,,
10098,07/21/17 02:48:28 PM,75.558,,,
10099,07/21/17 02:49:28 PM,75.601,,,
10100,07/21/17 02:50:28 PM,75.558,,,
10101,07/21/17 02:51:28 PM,75.472,,,
10102,07/21/17 02:52:28 PM,75.429,,,
10103,07/21/17 02:53:28 PM,75.342,,,
10104,07/21/17 02:54:28 PM,75.256,,,
10105,07/21/17 02:55:28 PM,75.211,,,
10106,07/21/17 02:56:28 PM,75.124,,,
10107,07/21/17 02:57:28 PM,75.081,,,
10108,07/21/17 02:58:28 PM,75.124,,,
10109,07/21/17 02:59:28 PM,75.124,,,
10110,07/21/17 03:00:28 PM,75.211,,,
10111,07/21/17 03:01:28 PM,75.256,,,
10112,07/21/17 03:02:28 PM,75.342,,,
10113,07/21/17 03:03:28 PM,75.342,,,
10114,07/21/17 03:04:28 PM,75.429,,,
10115,07/21/17 03:05:28 PM,75.472,,,
10116,07/21/17 03:06:28 PM,75.515,,,
10117,07/21/17 03:07:28 PM,75.601,,,
10118,07/21/17 03:08:28 PM,75.646,,,
10119,07/21/17 03:09:28 PM,75.646,,,
10120,07/21/17 03:10:28 PM,75.558,,,
10121,07/21/17 03:11:28 PM,75.558,,,
10122,07/21/17 03:12:28 PM,75.472,,,
10123,07/21/17 03:13:28 PM,75.429,,,
10124,07/21/17 03:14:28 PM,75.342,,,
10125,07/21/17 03:15:28 PM,75.299,,,
10126,07/21/17 03:16:28 PM,75.211,,,
10127,07/21/17 03:17:28 PM,75.211,,,
