"k_mu","sigma_mu"
0.253722025331456,0.757857685445005
0.178731558679156,0.773656225886752
0.137507207951072,0.897542940062745
0.0582060700650729,0.735908666731442
0.227435943025804,0.767839972356047
0.324298863995423,0.844793040479727
0.0725555262149249,0.580475719624521
0.167277855246408,0.961317783242862
0.122664510312022,0.768438124373156
0.157562909206014,0.659862312867814
0.188880707366225,0.795697436776366
0.0790991431600828,1.17640353249248
0.105405387428831,0.4586878948493
0.12044700198712,0.821461785472532
0.2195508056314,0.755609990429355
0.504440110512218,0.75527830966811
0.241117603650453,0.790791988335095
0.181772995253315,0.528020316087396
0.30254305708376,0.682228599306073
0.216188566792148,0.609586579733994
0.108368358936672,0.389237703530744
0.409533116032564,0.641653445107337
0.316058345593285,0.725578698070553
0.186406642019512,0.701981825122086
0.331003310496322,0.650338038053147
0.3008883399656,0.60754238094682
0.181058485325721,0.627725480075784
0.322576237999718,0.572012313171237
0.158441269734467,0.871798839385053
-0.0130336713540623,0.70543554514995
0.181041764319648,0.563840938899415
0.339136085864516,0.740608596555675
0.209810926247332,0.838830539038077
0.200760129546152,0.861843802872246
0.153554116943626,0.552827189031685
0.277096149473149,0.701058718992724
0.105121674068872,0.847949076360309
0.22221241189511,0.288853597182428
0.351987015928048,0.651902804404875
0.268183199816038,0.722183950098762
0.245410530330264,0.583215588876129
0.304709701627578,0.773679670348782
0.208083521547218,0.551868291607752
0.359535628062623,0.850285334682028
0.220141792508476,0.648477151294441
0.151857888006168,0.596726558809515
0.402519787485929,0.456556958640041
0.190172362322386,0.775537538970117
-0.109762998973517,0.694924380123943
0.311675823970412,0.607579094457864
0.226845053135717,0.756379751401432
0.146376076664136,0.413413960341339
0.201835818678043,0.651953276645752
0.379027200751361,0.723682811700913
0.175811116637259,0.565704991855995
0.0971443582892426,0.776581202589041
0.168735942143799,0.673289705147102
0.131242322150498,0.777967665884517
0.111569226225352,0.525599468432945
0.266529804990476,0.705841490352289
0.26110820003348,0.714770355556658
0.309056123540179,0.413324379149216
0.228093979565973,0.572178773612943
0.206815821588785,0.643946808917342
0.253350185232152,0.613026807452836
0.128826600354579,0.646137141775538
0.217729060256499,0.716276812459999
0.273708854734211,0.707699825987427
0.2613239522405,0.576965903083294
0.356239086170416,0.70181664947567
0.158253139431916,0.723662882065264
0.285238479016305,0.711398072900317
0.0847287237689767,0.407716808680988
0.191818090400356,0.569229918422401
0.193177589113542,0.766719033299013
0.175879948432633,0.711267138019152
0.178111930037618,0.63513233293702
0.307898304822614,0.63109280545861
0.0962777797922129,0.554859792044548
0.334370228677803,0.622431573750768
0.187113122001549,0.949503157331862
0.25253612390305,0.730691985818791
0.190560056639235,0.970690266166619
0.271969707054828,0.433799918835744
0.292318079646251,0.921614992733978
0.167243194823336,0.553076483901549
0.189650901149459,0.213824519650309
0.194316152274033,0.778397339101389
0.232036963392918,0.557031388851087
0.275443310546227,0.836091927924704
0.214623778746617,0.258614426280395
0.0772678523798165,0.535105264975235
0.287340636749191,0.736177698663841
0.102516124858294,0.721442121076321
0.155343698351951,0.764885571846074
0.351728682200679,0.57167188577206
0.253511058171508,0.715773540119932
0.297827365598217,0.579814949272876
0.230270389022166,0.539930574922394
0.234285746505347,0.399236126667086
0.230180695199915,0.512313501048254
0.0461491947280631,0.372304199543613
0.311229977980561,0.66412224074344
0.174799254481719,0.88417828404768
0.366093013103318,0.813108533839727
0.20833294659738,0.491501891601753
0.263021444883641,0.61850180608404
0.280785081237022,0.574574106586949
0.367858798031687,0.5863320093751
0.303465010163203,0.895073685068592
0.329648950771654,0.643851277749426
0.223067817770873,0.643649646536908
0.166119509099301,0.800840203710652
0.272594368791189,0.396773135286069
0.152627051405446,1.04934275795615
0.000350349726403582,0.669615050098002
0.24695420216158,0.444363272106089
0.260555561776052,0.547279075157822
0.352498593567543,0.939399149774399
0.194370268343053,0.621497183041687
0.194395810233424,0.727770034039488
0.229329698473711,0.544888413359625
0.227290887833909,0.492037926784043
0.141337251227463,0.527271145956132
0.276699171598216,0.591157970538933
0.219226621479504,0.801189757170363
0.202083943614959,0.538583568538268
0.128572706859381,0.50744034479537
0.185149068642514,0.46899012676192
0.0786513327330037,0.342878750398002
0.297040853808948,0.711540812023568
0.162625574106922,0.634163278617659
0.22919141361494,0.609272656975941
0.237615876148378,0.676752119096888
0.367719449843514,0.381952160055911
0.219311036996446,0.439009229824632
0.325033138740657,0.626046389019119
0.182334780998808,0.519209589515632
0.198564986640111,1.02886826603611
0.174513603770895,0.491171641659817
0.0789483355354627,0.692472885597175
0.247525075947566,0.86244286948538
0.29792410270967,0.672989833731777
0.0963537990144643,0.705065607587262
0.0611965068354491,0.35013500668584
0.357490740881604,0.475634496007056
0.210438604515776,0.538507585818353
0.190481293276707,0.827136428367101
0.3147735546171,0.714520737879234
0.340802118814315,0.813857337176578
0.123877505365834,0.643234731104088
0.410586180989095,0.851651476619785
0.250486936415045,0.891859618454099
0.31954221778203,1.02767683393313
0.303219208835078,0.715201552348831
0.390259951467699,0.442387231160202
0.23380860305599,0.874642574726832
0.147449163500308,0.643477199206127
0.234241793291971,0.469964371191879
0.338708409361488,0.641778583892943
0.160959060230063,0.787978376202522
0.215640654554865,1.11909201279958
0.304446105606215,0.633157869929859
0.221029601033997,1.13923913639889
0.118914886572318,0.674924232664867
0.312072231876003,0.769647862019028
0.3795383698545,0.472687776703968
0.301019440726954,0.593775984961531
0.236252613507953,0.674411145734392
0.242952519515684,0.726568553194525
0.271275151636671,0.450215625855468
0.337936695981697,0.931806294262275
0.023993899697878,0.77807621060598
0.269226583852788,0.513084059751168
0.141053439584158,0.811469418723368
0.0912844078226236,0.647707346235711
-0.01469183946072,0.582920357471867
0.309730617069602,1.02368759238225
0.0996385939779805,0.375336190933491
0.181095696684422,0.387034656380534
0.0852699444556035,0.892452062029192
0.165210903972773,0.581466305103031
0.260288752130317,0.772195795437507
0.116753542410167,0.613735533473508
0.243545345478853,0.542136218805079
0.130462251186568,0.765026984490993
0.197219152571076,0.618178951805592
0.385352942567339,0.61393156801505
0.0811786969476918,0.752123268303729
0.296420645914908,0.638640719233067
0.448747078205306,0.746796792032534
0.327253671674336,0.441348679546752
0.172960802769665,0.888793495131235
0.284707468545509,0.619487828935332
0.224499157051725,0.822118122694242
0.143816989509285,0.798851537186085
0.15470823916505,0.914088007230211
0.278504774046219,0.542213053387
0.246177417876514,0.721083271016435
0.295598658933121,0.617408400034233
0.627524766776645,0.406363920936211
0.198309570415132,0.466877122970325
0.34241645264834,0.698722555126576
0.154815274933365,0.798186653226216
0.160332783179577,0.689795643710053
0.244080413085642,0.747803027505704
0.200412550623494,0.318837341818702
0.359995090167238,0.540988658408256
0.196387389329765,0.685272941537488
0.143182287195815,0.634533127722652
0.265402699683393,0.330429391603736
0.206086211914382,0.775490183530454
0.150233669565107,0.628549461680438
0.277722975564439,0.658236587492773
0.221389764132472,1.10841268662403
0.255663172865134,0.564024168340301
0.321609361237237,0.86707435006699
0.143428092118715,0.94649203908481
0.272554928169812,0.74854781452744
0.130677674805505,0.849359985366639
0.255937456263351,0.649507243781229
0.124791756955736,0.709179494406852
0.0635783343553782,0.541483862970493
0.309489897294784,0.472736907826441
0.153772853432147,0.765216011772294
0.104014934108693,0.918428281807012
0.212462354448478,0.670268384809897
0.196572650832408,0.758465514012486
0.209224289718236,0.361208860157045
0.230177287359144,0.633969218592652
0.278476153661508,0.805641659321089
0.170125356409491,0.381644552052742
0.701227377297958,0.677334315544239
0.413628853842655,0.792622875721255
0.0930113842618829,0.273984202140624
0.192569114934321,0.78266810493264
0.0322930868707605,0.920931752483481
0.214254513389368,0.860080412463234
0.0455211509625654,0.384190818967914
0.399459354524136,0.569440698526197
0.557238315280857,0.610449928710684
0.260226811319889,0.719235723983237
0.201043232707905,0.744915441615092
0.413605324564074,0.925022466395191
0.161921679175144,0.428252539736178
0.172059141923793,0.639032315973791
0.34372580371356,0.455753121285496
0.240809382718021,0.739434816247614
0.137317799340234,0.884829466326748
0.0994052769609043,0.509927680074304
0.278541740218338,0.870292826451719
0.214000893651087,0.840828777466713
0.238824983177942,0.48215695234208
0.257738489813813,0.663398110126865
0.360522951697811,0.449899747529732
0.0906473622241438,0.70848602447552
0.305428195132634,0.753851019857584
0.308175763198247,0.787828922984549
0.229640293839749,0.691921543378819
0.235130121275596,0.662795142639663
0.281976020859511,0.635040066126456
0.271915620793941,0.894187847796543
0.343360872564103,0.665819269947809
0.171939609047037,0.767998211721223
0.299328113013118,0.727004871315532
0.127355417335999,0.893582294797342
0.320874297941809,0.727644257094204
0.220033303489293,0.51768952537217
0.214286997813275,0.556689520104053
0.269546167085021,0.783100586469698
0.328699011508376,0.40273475728748
0.244973349970095,0.703263009401017
0.200902423955088,0.366657107047137
0.143174866489437,1.027572792642
0.279075436318802,0.739880691407295
0.132918047146028,0.856532226509431
0.213290196013048,0.691612116409704
0.131302549488926,0.721581923432863
0.185147995506124,0.635600064430714
0.240295990946049,0.680873506508
0.265001939334419,0.334306570491375
0.328635943112812,0.825317231845666
0.138259678520739,0.461391479482402
0.555757934581025,0.622411118051204
0.273214371054698,0.553288732092757
0.206223338235068,0.65497646349491
0.204109160591163,0.679665663849608
0.281349799985642,0.304703530004291
0.31303721859909,0.453102485954841
0.215439802135712,0.572466908084287
0.180387339561722,0.613826798503168
0.276275887621011,0.677094443123443
0.0921417960214029,0.995150961284232
0.280463873839684,0.804917766720439
0.175138929392077,0.512938050579737
0.262232418276872,0.614541278223178
0.0995469005574102,0.384846856545548
0.207496363608038,0.490209083250081
0.349425673302887,0.656276650574039
0.0642830243918353,0.691594219295792
0.231584018205421,0.46100191182192
0.0674440451877506,0.978945194005934
0.156876780606523,0.735894434829461
0.334910056251482,0.475801170781697
0.393392504668786,0.590855641481986
0.0799673856262213,0.760697099985105
0.129826156930843,0.602869050175235
0.141820017026625,0.335119455277034
0.409957703273404,0.703443711063672
0.212730087994087,0.801848757920479
0.0107883082674939,0.800465932972623
0.156018192736926,0.590150268724217
0.164027511004443,0.90288144262758
0.145673197876751,0.627015075385686
0.125060361901556,0.830016303264583
0.209555968479774,0.732654523721572
0.0821969629446661,0.800025237384831
0.361339196742468,0.530626605947726
0.319545824660989,0.552366838800866
0.331921418228665,0.830005225162612
0.313420101036323,0.84023171305202
0.186680810759243,0.964330307283843
0.295256119970168,0.852972661534818
0.196085060299318,0.827074630307881
0.0298439521492992,0.738935982583857
0.3278370621515,0.578293718203145
0.296783010071079,0.605533226929845
0.0336358116877638,0.424169418364508
0.0699691947513112,0.948713446317379
0.231640712167907,0.268123463435673
0.180107210452854,0.911081579309254
0.215454107534024,0.563338385720309
0.155518817262759,0.616296152162681
0.130674839404217,0.641334854089941
0.305308002506248,0.807744346374312
0.138347281275557,0.563898476657524
0.0563343573738045,0.617914092777468
0.137445635388957,0.628543112842545
0.283413230380666,0.760049060468582
0.226741371174246,0.441778476355366
0.373554948046324,0.545496942250303
0.209830937085568,0.476305794968548
0.150615207666542,0.751487176961633
0.42325984491023,0.77414115843121
0.11289907006138,0.516092983835585
0.11417866933021,0.659670107896372
0.0565432479047226,0.783894170481319
0.0960126868504804,0.563557289645847
0.331027239927683,0.696530143642088
0.0286342340032947,0.69773819454847
0.382960117961731,1.21620317058373
0.0273342808139864,0.854607672648933
0.326118643989142,0.870320471929365
0.192472228310731,0.655558597384816
0.402353315237808,0.571252743054027
0.356351955149934,0.821911658443429
0.223094901178923,0.62082072548056
0.244953473237133,0.57487053503388
0.328776491003996,0.817794157241457
0.177231738517734,0.554992792333034
0.139460428195528,0.703127704381586
0.121383996672788,0.420826660089587
0.32801457648647,0.665786361933599
0.337269373582431,0.619516805260105
0.211036764352635,0.809155553499251
0.250126835721287,0.699719247205565
0.196831348643297,0.723425327182979
0.359884327466876,0.850510238336323
0.236436087576392,0.871433559165223
0.143720328683272,0.582137216255547
0.242753675114203,0.72309857813876
0.0991693571478004,0.589806577435326
0.227300894887938,0.589836031188194
0.185551518095961,0.677903450445162
0.328717291692536,0.585911562958768
0.179317948106213,0.161264960884973
0.264046945839442,0.669199594778539
0.2156176454931,0.665017655722143
0.283779542016643,0.379730241228245
0.303785461506468,0.741217563802329
0.145171493912133,0.740514910392134
0.196777993351782,0.704495415269711
0.0681813072218344,0.754962164433495
0.210331051587835,0.565596189982498
0.357298822665369,0.866296861783791
0.201076868153893,0.854555644095794
0.148135597497743,0.765399492699064
0.024882137605444,0.609921534676518
0.152298906258357,0.837318936761101
0.124718444048788,0.568684007844173
0.355123347879459,0.655328208483164
0.210590628279976,0.431920445083576
0.254085586214565,0.606158542921528
0.355769678674646,0.750318882703117
0.305345739449404,0.663879924315084
0.266183930863481,0.602621623530712
0.278772406820472,0.686469560532049
0.365200958952534,0.529805759625408
0.418898954716084,0.821678224076144
0.306121805677013,0.831694975696771
0.154310158491817,0.832808739449722
0.264595784415106,0.646788118351787
0.298875049006464,0.568324162189924
0.0949313070449083,0.842868957009423
0.316698164504028,0.958149859795532
0.145484810902298,0.604952105033574
0.261092046744741,0.560259621779075
0.245532342295324,0.858493320302836
0.31985112745439,0.587956686247124
0.301357494507076,0.501966077355804
0.0961772118662851,0.669719589993918
0.154289790895634,0.809192898479634
0.106660792327861,0.966239073874276
0.237046302958663,0.638637404034659
0.169320134025399,0.940806911134194
0.301178008712442,0.613689246040805
0.235852625716848,0.544501814808552
0.261818529200395,0.833060025548979
0.376092412072934,0.712462303357097
0.17734425420209,0.560193140076021
0.194358572286391,0.992281351571398
0.115559272070204,0.893749804758174
0.200741304730932,0.759997567164661
0.387641064453468,0.824132134069047
0.162231840854822,0.954246535437136
0.317731857992329,0.782011782229318
0.107312434684338,0.758769988876172
0.270403770688852,0.619615063736163
0.175809912226784,0.668889393403688
0.380233829657523,0.523793192599192
0.200077334057117,0.625469755009924
0.00811808146931397,0.554487424857054
0.207221477732078,0.704518041741132
0.241006608205344,0.798029409683293
0.196918425626534,0.8059989413177
0.28708938037945,0.360731668691562
0.147082535330032,0.555577507651592
0.286048579086746,0.587552022851951
0.133261987467232,0.512369685481475
0.240248251082715,0.680401503763114
0.0186485800953131,0.809802506722519
0.359680175265744,0.793618948593583
0.315773167667107,0.733496107880027
0.0400406070192764,0.786239314809243
0.304161443170002,0.535515739798244
-0.0749117352829274,0.503902869294385
0.362301663124907,0.888418233393624
0.0643175068873041,0.529611217341657
0.385256200390466,0.868160086315054
0.149609132916353,0.675994783447828
0.253786690597652,0.711028187930525
0.311269827913051,0.580177261140783
0.151167630548697,0.676403749709327
0.123502691938547,0.296465234450255
0.269061741888132,0.563869676236287
0.33635643161655,0.846311598197228
0.246500239178816,0.520983406883934
0.16642805083226,0.522884225646111
0.21732595404695,0.64145070829128
0.334715803912052,0.695422453915379
0.221233567026463,0.684382553190382
0.355365244682063,0.498585694041192
0.282975029603083,0.775468019419082
0.1456852466486,0.608640194380021
0.123204485307008,0.737109365429236
0.372876438095709,0.762531224524412
0.107305617075862,0.468471931654816
0.218631277399815,0.703851266712529
0.135138735880395,0.42409206489031
0.0355882201406208,0.811310218956329
0.166378503899721,0.558027576262717
0.293318211930877,0.590557221018716
0.272449231324873,0.88141292632902
0.222406365692098,0.611883294473358
0.185486859840399,0.782980238015854
0.325154757608007,0.658967497181225
0.211135728873876,0.647144804986191
0.242826062669063,0.857584618360434
0.375905361830152,0.63588122868587
0.197302363334293,0.566846946853878
0.215054550423672,0.427546603192657
0.173288772493335,0.738416699035037
0.212182528460767,0.849400458194039
0.233523877734324,0.597681948419247
0.206146985450909,0.791743719378345
0.239642845951293,0.616196629068746
-0.0105046896402496,0.893043737604957
0.0870766775668515,0.689525232330307
0.193215023602406,0.631725502072317
0.208496726515009,0.610879514642868
0.31503554495028,0.530347302181006
0.342716373720759,0.722569854969115
0.19573251803107,0.625188334494417
-0.0449522205904443,1.1451326238163
0.23421310007067,0.854748689617732
0.324884445158005,0.425932767062927
0.223734682647643,0.576771675662978
-0.182704152418317,1.04924440851445
0.421279671104446,0.783141419257774
0.225942518485657,0.875686029998651
0.371391892415552,1.05528022566003
0.245643586942824,0.758358526345664
0.369247376938979,0.677593209156491
0.163013862340056,0.629909132015812
0.27058402074917,0.708489848562476
0.255047063795657,0.617905739568163
0.311147796458289,0.802473599590944
0.305578701151302,0.752064866156794
0.243433597261101,0.814533335063416
0.259892082287974,0.770536708232436
0.439158254294399,0.61400296891999
0.337994552124151,0.401164124252965
0.324465004633695,0.694939182736579
0.148427700912744,0.834368360188134
0.168224109957247,0.649905228652175
0.177538313869472,1.0724940642085
0.240755837463906,0.700278063708
0.275692226430632,0.734361920424988
0.279208802928408,0.875052505871106
0.350200653214297,0.478286380023899
0.361656186338225,0.674671832397266
0.222791168869012,0.477279356029107
0.199500222985618,0.817778587631045
0.0751056916750077,0.979682475273059
0.249658160024028,0.736320185258545
0.340099690164837,0.241918898836154
0.340509319727502,0.728501848413861
0.337284084624276,0.286652585182466
0.0965317536626381,0.804339540711677
0.275077915574479,0.809478476643445
0.483015504726517,0.873799494910484
0.330851660298383,0.649110722170499
0.339347389226316,0.79005569086533
0.284522254491279,0.641259716638211
0.212615211309204,0.888018349655778
0.123696693353879,0.752616459173924
0.182875658152199,0.736418979626797
0.150495501566659,0.863866673767396
0.359878232506686,0.702536690892902
0.195004658081114,0.610642277545876
0.152446955122904,0.668858512462297
0.350814752820896,0.596717460405834
0.230159925572317,0.613274490549473
0.152102805157708,0.527423728986406
0.376516943716379,0.567713249665956
0.263176403371025,0.375684752663227
0.282503684900896,0.660296090995285
0.173753771002057,0.527816671513654
0.34808383455853,0.653350789796935
0.261035466739078,0.469926354255252
0.219782244056872,0.838005657192393
0.241437133500979,0.822019751171967
0.135150135056757,0.259936170753226
0.39870910800183,0.746918523631963
0.246991287301161,0.765684322512035
0.136610176427504,0.883934631883492
0.153868855343384,0.91672085499726
0.0316194011879926,0.455006362130834
0.25399984880183,0.656789447277128
0.239365343368911,0.920452172627137
0.156535102851885,0.635403786601186
0.343567190150907,0.898075371089304
0.184721075143506,0.596352158715242
0.259436169502714,0.604959044318082
0.21510955964858,0.912845931146405
0.228046982072814,0.549230265610515
0.386069200818139,0.687639892281721
0.285185924177401,0.650578097792107
0.157368298356862,0.991505331115151
0.295367355194391,0.626537578263935
0.250059218089446,0.45307809977212
0.166666086411526,0.650458338117891
0.2250311954406,0.383728423718376
0.235096754555495,0.289969517969726
0.108836079370353,0.524593429472773
0.230724786432707,1.07715273757942
0.250640893171336,0.715704987759409
0.258209544752783,0.690057049581598
0.313154821878363,0.586793595087284
0.356638306692541,0.604518604912882
0.363641957201116,0.68511794602946
0.293834670702149,0.763840914215239
0.234220192165766,0.82397446675008
0.207068987416502,0.732036225078097
0.439946110739807,0.888672337505732
0.0464423709601734,0.535511774422683
0.213007161186358,0.883847229681595
0.391290559918696,0.837240801524082
0.196721084318305,0.739054221764721
0.15412275709817,0.853396556169879
0.210152122549319,0.867614767023447
0.233780609690522,0.739871140583449
0.222762774017326,0.695699946300767
0.281033963303419,0.250740880573356
0.0822465163676881,0.931702042234894
0.316525836679329,0.822966408004431
0.141306406506975,0.316731207267784
0.243001624642458,0.834007202840204
0.25237908580513,0.604733193497892
0.237305626597895,0.58392798207562
0.228431164151307,0.165382981266805
0.336762714674013,0.734814066607236
0.348449399482208,0.724348631167552
0.254663970949722,0.788840098463362
0.203331973287606,0.579487801947093
0.273272622931746,0.703444320054017
0.118203308479975,0.728289612684597
0.292292198291073,0.65502354121955
0.278299973116956,1.05310818831998
0.118235049334174,0.506063540994511
0.171226260361546,0.86860544509602
0.397792443797667,0.645410359006951
0.316603804176618,0.574657464132146
0.231458344185861,0.642237473202861
0.190662471240292,0.703625982962639
0.306176537640843,0.981089754416291
0.23732655035235,0.865718044514089
0.17969308526244,0.701615786661606
0.175059571432136,0.303673288607183
0.232536977058891,0.666513613961852
0.173647617330972,0.849507897200013
0.315300163679796,0.438387028726217
0.267973404840087,0.559717469191444
0.2584559305708,0.517640260999918
0.0778537496998402,0.680673379483969
0.196722893472856,0.772186758431478
0.141685702370762,0.398091526165023
0.17955587602473,0.708461288794303
0.269795766640136,0.748606380653191
0.158177325350932,0.479094469681371
0.255576940691674,0.782714017470676
0.1273397087331,0.885850605604896
0.202594636141245,0.429438377629671
0.163326525878863,0.812674239142172
0.194806450834266,1.03463726687476
0.123105371220008,1.05410774516655
-0.0158586334049665,1.07369347423314
0.22360568354341,0.709639048999376
0.26018545172677,0.534936004877003
0.190418976005708,0.538542555725762
0.119063549663809,0.644431675960164
0.138660420074857,1.07943186470088
0.161563049543196,0.529493834907994
0.318915935313521,0.649694410707411
0.187204649419862,0.811966766162996
0.202177636183112,0.926285194310626
0.198001131925486,0.255367321045364
0.344548829509732,0.424018981618405
0.0767095383576774,0.436985962376574
0.184285387393034,0.697881637890186
0.186079585898704,0.725196074565788
0.190087597373013,0.74610959762467
0.270399245405914,0.715203012362466
0.24846377469503,0.576827133857128
0.192235804928675,0.403696493429662
0.344088838121333,0.549548641609024
0.284676024940206,0.932839676054305
0.206721916298339,0.781596875880954
0.293674030095406,0.656797096221846
0.399725139997183,1.09024265312238
0.223668448726052,0.538230022640326
0.187583602912489,0.520294639186803
0.181098581855635,0.724980286298369
0.0976054043017763,0.942744692340675
0.166463057764394,0.608970761075491
0.203649902199497,0.409274758861193
0.247451240244837,0.740461144813599
0.212148817914779,0.979000205828917
0.146884783150014,0.965675674141811
0.342045587781737,0.852071497770036
0.238674394502648,0.585442417957134
0.2871551989637,0.729621389660566
0.294450718855818,0.635720199946845
0.187210880775969,0.849682343872217
0.169337937223929,0.580118197782392
0.109976529622395,0.507816283767032
0.16392289076241,0.893851341991968
0.30022440265855,0.496712571116426
0.293967980293737,0.539684796389191
0.287222262918287,0.705813661631846
0.0534589779677686,0.624724446517245
0.273210152512071,0.473187759854855
0.222126724324567,0.828987476576118
0.110311915155434,0.718877475384533
0.295696608232,0.638013175402909
0.126615752284665,0.548366577522734
0.156467729565296,0.749624790012058
0.216422642903971,0.719637212087323
0.181826002058729,0.620912552872465
0.276510776160203,0.610832555954867
0.140531958009137,0.997391118490135
0.124516064346011,0.745373922103988
0.166372628053562,0.858481593576527
0.379914918539546,0.521884462806689
0.195868202217586,0.825907060349501
0.124711151359334,0.914638092115586
0.30935429890374,0.768456679291748
0.165237675733015,0.67838724245265
0.444966165659402,0.931087141031154
0.283655061235299,0.894021281551434
0.22578222373803,0.644095745888513
0.269656968269592,0.815616737346313
0.340175819751369,0.657782205544416
0.291914733806842,0.421138499272916
0.293553974737373,0.664471303492769
0.196591709034262,0.705230568020944
0.29076457398951,0.679104372381446
0.00122330640768528,0.694486209679823
0.0984970522240213,0.760974987162476
0.185320445176506,0.602370161977172
0.270275775572054,0.53853437673351
0.177820348538076,0.596960300357642
0.277981750360914,0.293358485415678
0.211142150237537,0.81986213688985
0.299486893928602,0.436933311292874
0.252886431145057,0.583773284007144
0.161482502014287,0.444746191043831
0.292841070708287,0.545650373960083
0.299453025621933,0.618865646164644
0.17696197184397,0.623580529473308
0.331656956940111,0.936655829157381
0.184444680089109,0.79447093298152
0.227370858513959,0.782035080307116
0.0578405491945633,0.936046535559594
0.238343225431494,0.824224404225174
0.290678022181264,0.685332482998523
0.113683689273847,0.705854096343923
0.186821181411692,0.735547641342917
0.235821729497489,0.453362025313544
0.361519678022636,0.699121543213083
0.219245016658719,0.654019988890952
0.268431774017317,0.703802988290852
0.238132345329538,0.836328043360384
0.401699040059432,0.70231279137106
0.383247375586083,0.704131540164177
0.206075138437022,0.61957405156232
0.119120484417339,0.825347790793101
0.238185806764341,0.58569815149445
0.246918532004156,0.504086204449701
0.0909398784858396,0.635644328284332
0.194529117322078,0.826562152818295
0.0464289674380242,0.77854429151193
0.19232558674796,0.861024446321621
0.221178304350101,0.43936132916074
0.0908475760478662,0.760648413964153
0.0972833174126341,0.539454625831304
0.264641536351152,0.718301521233157
0.172385990158203,0.446772294243695
0.291792428008422,0.875862137653144
0.241120698992963,0.704849835151895
0.221947506222467,0.806001633515906
0.158964250979725,0.508435066616828
0.221284514659506,0.419090310654777
0.0708712572788237,0.587620197445682
0.313908574301567,0.729257739189198
0.361995629729224,0.6906238697049
0.177157667666387,0.564568068666162
0.260053402031293,0.70317503494515
0.205878881092267,0.835091029101366
0.162516715335122,0.557440646510537
0.284935457391021,0.614884194938459
0.173959651832302,0.539000023776065
0.116535134250265,0.772356068861184
0.198144966165117,0.718652895079351
0.21569518198463,0.752797082574047
0.393135762420641,0.249453450082865
0.059019374921075,0.77397023113114
0.169806480019802,0.524815338798773
0.323579986419018,0.593554489730284
0.269567746436441,0.72524283384762
0.378096893810816,0.26789762951523
0.245446881596418,0.347598625486726
0.215532417131563,0.734550008362465
0.254050096696008,0.887898978958198
0.307687780570192,0.560487874492249
0.235419390594392,1.02247409041496
0.360916555782877,0.648947351651791
0.26637591269099,0.650019403875939
0.289117192877895,0.51969238049438
0.245413864983134,1.07421153252795
0.159692444573448,0.524768095013174
0.301090065819236,0.521201081744034
0.172532539335419,0.742907261263108
0.250227603516487,0.371424792863487
0.165295317737882,0.66200843205905
0.410015854813364,0.574066711522906
0.200266680322133,0.492211420085139
0.175827132948835,0.280018397552718
0.255298805197272,0.65514716050944
0.30219427056654,0.820154423319011
0.0614473378039957,0.764874461090983
0.101869773734108,0.664144997084178
0.197503261746648,0.527715397933828
0.27298244760741,0.828709908834525
0.191802132134126,0.700389200505663
0.220102096340357,0.773065065601996
0.306536880338659,0.714161877092318
0.296390677634925,0.734132569232009
0.344920123380535,0.526446466516792
0.286340185731835,0.672301420757111
0.265815795043936,0.477338329110704
0.154781232459062,0.902811466097176
0.213855753382189,0.44594232583798
0.162576107531974,0.696276107549063
0.20582574127601,0.499236461273897
0.207605960546427,0.60936701990524
0.247517790287992,0.559546065045014
0.128197636080379,0.564080649084518
0.153820801201195,0.616229675858329
0.399266244459896,0.612113902787578
0.154754395730493,0.694359002815512
0.221068654689192,0.760455009308465
0.169039825538979,0.926470008490212
0.253693582405854,0.447619330002511
0.114283985372977,0.735863078651522
0.26084795570172,0.669648192469158
0.192509442606579,0.714612585737114
0.331195660027566,0.539176307883429
0.176881200790606,0.503980881879028
0.182163269852426,0.612843718641262
0.124609950151449,0.782957808197096
0.177667851721623,0.630344471666039
0.115260923683262,0.680688656260259
0.0812342169604014,0.941350881469574
0.193497227178012,0.832961404537845
0.248980598139185,0.818656034615489
0.382133245451493,0.237626232841425
0.241698321671674,0.902552737818115
0.227966206737633,0.844900285430516
0.262837468909939,0.713788008723539
0.168785301462242,0.836364050069881
0.45781742900009,0.657359570354683
0.177630101200728,0.64066664170916
0.385982942047718,0.708175072824308
0.496910276621587,0.515044977697695
0.225165419279032,0.637736892666405
0.327050588674702,0.651180877967744
0.165146347279656,0.815684308389901
0.339730436910385,0.619369876165473
0.308827335304248,0.637475284202795
0.416405729808962,0.622451972426433
0.143756297196196,0.640662290469519
0.134164842897388,0.98622828765536
0.287306975594168,0.528367386497696
0.145437676990535,0.15563684792051
0.226757907737272,0.663427675530438
0.163077393042969,0.876450755781985
0.258768177337677,0.177041097948507
0.372909794740004,0.627546280934261
0.285879359736644,0.556203008530445
0.360216806965969,0.549093515292484
0.108991094695702,0.988758656117808
0.170451495979115,0.660455235174045
0.264901324577335,0.366093487596564
0.124911082690988,0.627337775618609
0.286909219675389,0.588155286653999
0.269321989066937,0.852547741029253
0.0519090575196698,0.810091966233575
0.187459209187123,0.585053485322965
0.234535443297689,0.545505034633131
0.244185692974342,0.70086805668891
0.139717716080408,0.79619003906551
0.237581504861014,0.756519740570403
0.0039680587610871,0.561931129051216
0.194475539487686,0.786291173060126
0.217482747259098,0.838724269781474
0.283963573538361,0.622207813518141
0.365439714983732,0.66102604581829
0.0621095360625053,0.517379942165752
